Month,County,Plan Type,Plan Category,Plan,Plan Name Raw,Enrollees,Suppressed
2015-05-01,Amador,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Amador,4819.0,False
2015-05-01,Amador,Regional,Medical,California Health & Wellness,California Health & Wellness/Amador,1138.0,False
2015-05-01,Amador,Regional,Medical,Kaiser,Kaiser/Amador,52.0,False
2015-05-01,Butte,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Butte,28700.0,False
2015-05-01,Butte,Regional,Medical,California Health & Wellness,California Health & Wellness/Butte,33164.0,False
2015-05-01,Calaveras,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Calaveras,3074.0,False
2015-05-01,Calaveras,Regional,Medical,California Health & Wellness,California Health & Wellness/Calaveras,6005.0,False
2015-05-01,Colusa,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Colusa,4035.0,False
2015-05-01,Colusa,Regional,Medical,California Health & Wellness,California Health & Wellness/Colusa,2229.0,False
2015-05-01,Contra Costa,Special Project,Medical,Center for Elders Independence,Center for Elders Independence,55.0,False
2015-05-01,Contra Costa,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/CC,26685.0,False
2015-05-01,Contra Costa,Two-Plan,Medical,Contra Costa Hlth Plan,Contra Costa Hlth Plan,160145.0,False
2015-05-01,Del Norte,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Del Norte,10709.0,False
2015-05-01,El Dorado,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/El Dorado,9018.0,False
2015-05-01,El Dorado,Regional,Medical,California Health & Wellness,California Health & Wellness/El Dorado,17442.0,False
2015-05-01,El Dorado,Regional,Medical,Kaiser,Kaiser/El Dorado,1123.0,False
2015-05-01,Fresno,PACE,PACE,Central Valley Medical Services Corp.,Central Valley Medical Services Corp.,128.0,False
2015-05-01,Fresno,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Fresno,101259.0,False
2015-05-01,Fresno,Two-Plan,Medical,CalViva Health Fresno,CalViva Health Fresno,259785.0,False
2015-05-01,Glenn,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Glenn,3910.0,False
2015-05-01,Glenn,Regional,Medical,California Health & Wellness,California Health & Wellness/Glenn,4966.0,False
2015-05-01,Humboldt,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Humboldt,46675.0,False
2015-05-01,Humboldt,PACE,PACE,"Humboldt Senior Resources Center, Inc.","Humboldt Senior Resources Center, Inc.",40.0,False
2015-05-01,Imperial,Imperial Model,Medical,California Health & Wellness,California Health & Wellness/Imperial,52676.0,False
2015-05-01,Imperial,Imperial Model,Medical,Molina Healthcare of California,Molina Healthcare of California/Imperial,16449.0,False
2015-05-01,Inyo,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Inyo,1854.0,False
2015-05-01,Inyo,Regional,Medical,California Health & Wellness,California Health & Wellness/Inyo,1912.0,False
2015-05-01,Kern,Two-Plan,Medical,Health Net Community Solutions,Health Net/Kern,74907.0,False
2015-05-01,Kern,Two-Plan,Medical,Kern Hlth Systems,Kern Hlth Systems,205520.0,False
2015-05-01,Kings,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Kings,18352.0,False
2015-05-01,Kings,Two-Plan,Medical,CalViva Health Kings,CalViva Health Kings,24653.0,False
2015-05-01,Lake,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Lake,27457.0,False
2015-05-01,Lassen,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Lassen,6856.0,False
2015-05-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Anthem Blue Cross (Care More) CCI,Anthem Blue Cross (Care More) CCI,4944.0,False
2015-05-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Care 1st Health Plan CCI,Care 1st Health Plan CCI,6323.0,False
2015-05-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Health Net Community Solutions,Health Net Los Angeles CCI,22995.0,False
2015-05-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),L.A. Care Health Plan,LA CARE CCI,16039.0,False
2015-05-01,Los Angeles,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Los Angeles CCI,Molina Healthcare Los Angeles CCI,3915.0,False
2015-05-01,Los Angeles,Dental,Dental,Access Dental Plan,Access Dental Plan/LA,210826.0,False
2015-05-01,Los Angeles,Dental,Dental,Health Net of California,Health Net of California,218912.0,False
2015-05-01,Los Angeles,Dental,Dental,Liberty Dental Plan of CA (LA),Liberty Dental Plan of CA (LA),70251.0,False
2015-05-01,Los Angeles,Primary Care Case Mgmt,Medical,AIDS Healthcare Foundation,AIDS HlthCare Found/ LA,845.0,False
2015-05-01,Los Angeles,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert) / LA + SCAN Hlth Plan / LA,7516.0,False
2015-05-01,Los Angeles,Special Project,Medical,AltaMed Health Sr. Buena Care,AltaMed Hlth Sr. Buena Care/LA,1737.0,False
2015-05-01,Los Angeles,Special Project,Medical,Brandman Ctrs for Senior Care,Brandman Ctrs for Senior Care,125.0,False
2015-05-01,Los Angeles,Two-Plan,Medical,Health Net Community Solutions,Health Net / LA,916158.0,False
2015-05-01,Los Angeles,Two-Plan,Medical,L.A. Care Health Plan,LA CARE,1702552.0,False
2015-05-01,Madera,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Madera,18998.0,False
2015-05-01,Madera,Two-Plan,Medical,CalViva Health Madera,CalViva Health Madera,33153.0,False
2015-05-01,Marin,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Marin,34853.0,False
2015-05-01,Mariposa,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Mariposa,2559.0,False
2015-05-01,Mariposa,Regional,Medical,California Health & Wellness,California Health & Wellness/Mariposa,1121.0,False
2015-05-01,Mendocino,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Mendocino,34694.0,False
2015-05-01,Merced,COHS,Medical,Central California Alliance for Health Merced,Central California Alliance for Health Merced,120760.0,False
2015-05-01,Modoc,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Modoc,2955.0,False
2015-05-01,Mono,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Mono,1528.0,False
2015-05-01,Mono,Regional,Medical,California Health & Wellness,California Health & Wellness/Mono,925.0,False
2015-05-01,Monterey,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Monterey,140794.0,False
2015-05-01,Napa,COHS,Medical,Partnership HP of CA,Partnership HP of CA/Napa,27071.0,False
2015-05-01,Nevada,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Nevada,10955.0,False
2015-05-01,Nevada,Regional,Medical,California Health & Wellness,California Health & Wellness/Nevada,6756.0,False
2015-05-01,Orange,COHS,Medical,CalOPTIMA,CalOPTIMA / Orange,734676.0,False
2015-05-01,Orange,PACE,PACE,CalOPTIMA PACE,CalOPTIMA PACE,88.0,False
2015-05-01,Placer,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Placer,29432.0,False
2015-05-01,Placer,Regional,Medical,California Health & Wellness,California Health & Wellness/Placer,10600.0,False
2015-05-01,Placer,Regional,Medical,Kaiser,Kaiser/Placer,4147.0,False
2015-05-01,Plumas,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Plumas,2119.0,False
2015-05-01,Plumas,Regional,Medical,California Health & Wellness,California Health & Wellness/Plumas,1990.0,False
2015-05-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Inland Emp Hlth Plan,Inland Emp Hlth Plan/Rvrsd CCI,11320.0,False
2015-05-01,Riverside,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare Riverside CCI,Molina Healthcare Riverside CCI,3371.0,False
2015-05-01,Riverside,PACE,PACE,InnovAge PACE,InnovAge PACE/Riverside,32.0,False
2015-05-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/Rvrsd + SCAN Hlth Plan/Rvrsd,2109.0,False
2015-05-01,Riverside,Two-Plan,Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/Rvrsd,529720.0,False
2015-05-01,Riverside,Two-Plan,Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,80319.0,False
2015-05-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,129990.0,False
2015-05-01,Sacramento,Dental,Dental,Health Net of California Dental,Health Net of California Dental,115969.0,False
2015-05-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,145328.0,False
2015-05-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Sac,155788.0,False
2015-05-01,Sacramento,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net/Sac,122235.0,False
2015-05-01,Sacramento,Geographic Managed Care,Medical,Kaiser Foundation,Kaiser Foundation/Sac,69743.0,False
2015-05-01,Sacramento,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/Sacramento,56171.0,False
2015-05-01,Sacramento,Special Project,Medical,Sutter SeniorCare,Sutter SeniorCare/Sac,243.0,False
2015-05-01,San Benito,San Benito Model,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/San Benito,7237.0,False
2015-05-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Inland Emp Hlth Plan,Inland Emp Hlth Plan/San Beranrdino CCI,11111.0,False
2015-05-01,San Bernardino,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Bernardino CCI,Molina Healthcare San Bernardino CCI,3516.0,False
2015-05-01,San Bernardino,PACE,PACE,InnovAge PACE,InnovAge PACE/San Bernardino,110.0,False
2015-05-01,San Bernardino,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/S Ber + SCAN Hlth Plan/San Bern,1405.0,False
2015-05-01,San Bernardino,Two-Plan,Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/S Ber,539261.0,False
2015-05-01,San Bernardino,Two-Plan,Medical,Molina Healthcare of California,Molina Healthcare of California/San Bernardino,86897.0,False
2015-05-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Care 1st Parternship CCI,Care 1st Parternship CCI,3895.0,False
2015-05-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Community Health Group CCI,Community Health Group CCI,5544.0,False
2015-05-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Health Net San Diego CCI,Health Net San Diego CCI,3785.0,False
2015-05-01,San Diego ,Cal MediConnect,Duals (CMC/CCI),Molina Healthcare San Diego CCI,Molina Healthcare San Diego CCI,5373.0,False
2015-05-01,San Diego ,Geographic Managed Care,Medical,Care 1st Healthplan (SD),Care 1st Healthplan (SD),68975.0,False
2015-05-01,San Diego ,Geographic Managed Care,Medical,Comm Hlth Grp,Comm Hlth Grp/San Diego,244792.0,False
2015-05-01,San Diego ,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net/San Diego,68720.0,False
2015-05-01,San Diego ,Geographic Managed Care,Medical,Kaiser,Kaiser/San Diego,46459.0,False
2015-05-01,San Diego ,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/San Diego,183135.0,False
2015-05-01,San Diego ,PACE,PACE,San Diego PACE,San Diego PACE,11.0,False
2015-05-01,San Diego ,PACE,PACE,St. Paul's PACE,St. Paul's PACE,467.0,False
2015-05-01,San Francisco,PACE,PACE,OnLok Senior Hlth dba OnLok Lifeways,OnLok Senior Hlth dba OnLok Lifeways/San Fran,950.0,False
2015-05-01,San Francisco,Special Project,Medical,Family Mosaic Prj,Family Mosaic Prj / SF,34.0,False
2015-05-01,San Francisco,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/SF,22416.0,False
2015-05-01,San Francisco,Two-Plan,Medical,San Francisco Hlth Plan,San Francisco Hlth Plan,122575.0,False
2015-05-01,San Joaquin,Two-Plan,Medical,Health Net Community Solutions,Health Net/San Joaquin,24921.0,False
2015-05-01,San Joaquin,Two-Plan,Medical,Hlth Plan of San Joaquin,Hlth Plan of San Joaquin,203511.0,False
2015-05-01,San Luis Obispo,COHS,Medical,"Santa Barbara Hlth Authrty, San Luis Obispo","Santa Barbara Hlth Authrty, San Luis Obispo",52264.0,False
2015-05-01,San Mateo,CCS Demonstration,Medical,San Mateo HCP CCS,San Mateo HCP CCS,1569.0,False
2015-05-01,San Mateo,COHS,Medical,Health Plan of San Mateo,Hlth Plan of San Mateo,103601.0,False
2015-05-01,San Mateo,Cal MediConnect,Duals (CMC/CCI),Hlth Plan of San Mateo CCI,Hlth Plan of San Mateo CCI,10088.0,False
2015-05-01,Santa Barbara,COHS,Medical,Santa Barbara Hlth Authrty,Santa Barbara Hlth Authrty,109018.0,False
2015-05-01,Santa Clara,Cal MediConnect,Duals (CMC/CCI),Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Santa Clara CCI,2984.0,False
2015-05-01,Santa Clara,Cal MediConnect,Duals (CMC/CCI),Santa Clara Family Hlth CCI,Santa Clara Family Hlth CCI,6669.0,False
2015-05-01,Santa Clara,PACE,PACE,OnLok Lifeways,OnLok Lifeways,211.0,False
2015-05-01,Santa Clara,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/SC,64057.0,False
2015-05-01,Santa Clara,Two-Plan,Medical,Santa Clara Family Hlth,Santa Clara Family Hlth,232145.0,False
2015-05-01,Santa Cruz,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Santa Cruz,64804.0,False
2015-05-01,Shasta,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Shasta,60006.0,False
2015-05-01,Sierra,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Sierra,341.0,False
2015-05-01,Sierra,Regional,Medical,California Health & Wellness,California Health & Wellness/Sierra,238.0,False
2015-05-01,Siskiyou,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Siskiyou,15734.0,False
2015-05-01,Solano,COHS,Medical,Partnership HP of CA,Partnership HP of CA/Solano,105155.0,False
2015-05-01,Sonoma,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Sonoma,106994.0,False
2015-05-01,Stanislaus,Two-Plan,Medical,Health Net Community Solutions,Health Net/Stanislaus,76276.0,False
2015-05-01,Stanislaus,Two-Plan,Medical,Health Plan of San Joaquin,Health Plan of San Joaquin,103608.0,False
2015-05-01,Sutter,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Sutter,19079.0,False
2015-05-01,Sutter,Regional,Medical,California Health & Wellness,California Health & Wellness/Sutter,11169.0,False
2015-05-01,Tehama,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Tehama,9408.0,False
2015-05-01,Tehama,Regional,Medical,California Health & Wellness,California Health & Wellness/Tehama,10210.0,False
2015-05-01,Trinity,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Trinity,4466.0,False
2015-05-01,Tulare,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Tulare,86512.0,False
2015-05-01,Tulare,Two-Plan,Medical,Health Net Community Solutions,Health Net/Tulare,98550.0,False
2015-05-01,Tuolumne,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Tuolumne,4573.0,False
2015-05-01,Tuolumne,Regional,Medical,California Health & Wellness,California Health & Wellness/Tuolumne,6234.0,False
2015-05-01,Ventura,COHS,Medical,Gold Coast Health Plan Ventura,Gold Coast Health Plan Ventura,188925.0,False
2015-05-01,Yolo,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Yolo,49703.0,False
2015-05-01,Yuba,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Yuba,13846.0,False
2015-05-01,Yuba,Regional,Medical,California Health & Wellness,California Health & Wellness/Yuba,9104.0,False
2015-06-01,Alameda,PACE,PACE,OnLok Senior Hlth dba OnLok Lifeways,OnLok Senior Hlth dba OnLok Lifeways/Alameda,195.0,False
2015-06-01,Alameda,Special Project,Medical,Cntr Elders Indep,Cntr Elders Indep/Alameda,599.0,False
2015-06-01,Alameda,Two-Plan,Medical,Alameda Alliance for Hlth,Alameda Alliance for Hlth,240837.0,False
2015-06-01,Alameda,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Alameda,60223.0,False
2015-06-01,Alpine,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Alpine,150.0,False
2015-06-01,Alpine,Regional,Medical,California Health & Wellness,California Health & Wellness/Alpine,121.0,False
2015-06-01,Amador,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Amador,4893.0,False
2015-06-01,Amador,Regional,Medical,California Health & Wellness,California Health & Wellness/Amador,1118.0,False
2015-06-01,Amador,Regional,Medical,Kaiser,Kaiser/Amador,52.0,False
2015-06-01,Butte,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Butte,28803.0,False
2015-06-01,Butte,Regional,Medical,California Health & Wellness,California Health & Wellness/Butte,33195.0,False
2015-06-01,Calaveras,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Calaveras,3033.0,False
2015-06-01,Calaveras,Regional,Medical,California Health & Wellness,California Health & Wellness/Calaveras,6027.0,False
2015-06-01,Colusa,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Colusa,4075.0,False
2015-06-01,Colusa,Regional,Medical,California Health & Wellness,California Health & Wellness/Colusa,2216.0,False
2015-06-01,Contra Costa,Special Project,Medical,Center for Elders Independence,Center for Elders Independence,58.0,False
2015-06-01,Contra Costa,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/CC,27177.0,False
2015-06-01,Contra Costa,Two-Plan,Medical,Contra Costa Hlth Plan,Contra Costa Hlth Plan,161277.0,False
2015-06-01,Del Norte,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Del Norte,10728.0,False
2015-06-01,El Dorado,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/El Dorado,9010.0,False
2015-06-01,El Dorado,Regional,Medical,California Health & Wellness,California Health & Wellness/El Dorado,17487.0,False
2015-06-01,El Dorado,Regional,Medical,Kaiser,Kaiser/El Dorado,1150.0,False
2015-06-01,Fresno,PACE,PACE,Central Valley Medical Services Corp.,Central Valley Medical Services Corp.,133.0,False
2015-06-01,Fresno,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Fresno,101905.0,False
2015-06-01,Fresno,Two-Plan,Medical,CalViva Health Fresno,CalViva Health Fresno,262025.0,False
2015-06-01,Glenn,Regional,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Glenn,3956.0,False
