2024 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H0524 ,Local CCP ,"KAISER FOUNDATION HP, INC. ",Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",87%,88%,83%,60%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,84%,86%,87%,84%,51%,44%,99%,12%,90%,91%,71%,78,75,89,86,88,83,0.06,1%,Medicare shows only a Star Rating for this topic ,98%,99%,41%,29%,0.06,1%,Medicare shows only a Star Rating for this topic ,92,93,100,90%,91%,91%,91%,91%
H0543 ,Local CCP ,UHC OF CALIFORNIA ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",78%,78%,76%,55%,88%,96%,95%,57%,82%,86%,75%,54%,43%,66%,12%,85%,47%,54%,77,73,89,87,87,85,0.2,9%,Medicare shows only a Star Rating for this topic ,98%,99%,98%,98%,0.2,9%,Medicare shows only a Star Rating for this topic ,87,89,99,88%,90%,89%,86%,89%
H0544 ,Local CCP ,BLUE CROSS OF CALIFORNIA ,Anthem Blue Cross ,"Elevance Health, Inc. ",69%,70%,78%,51%,51%,98%,90%,58%,77%,81%,67%,63%,42%,75%,12%,85%,42%,48%,73,70,86,83,85,80,0.46,22%,Medicare shows only a Star Rating for this topic ,90%,99%,98%,100%,0.46,22%,Medicare shows only a Star Rating for this topic ,85,88,97,86%,87%,86%,89%,89%
H0562 ,Local CCP ,"HEALTH NET OF CALIFORNIA, INC. ",Wellcare by Health Net ,Centene Corporation ,77%,75%,75%,55%,30%,97%,89%,56%,84%,82%,74%,56%,47%,70%,11%,82%,44%,56%,76,75,87,85,85,82,0.46,15%,Medicare shows only a Star Rating for this topic ,98%,92%,97%,100%,0.46,15%,Medicare shows only a Star Rating for this topic ,85,88,98,87%,88%,87%,85%,88%
H0571 ,Local CCP ,CHINESE COMMUNITY HEALTH PLAN ,CCHP (Chinese Community Health Plan) ,Chinese Hospital Association ,66%,72%,86%,53%,96%,78%,77%,17%,62%,82%,61%,75%,32%,50%,11%,83%,39%,43%,75,73,89,86,86,81,0.05,4%,Medicare shows only a Star Rating for this topic ,100%,91%,86%,88%,0.05,4%,Medicare shows only a Star Rating for this topic ,87,84,96,88%,88%,85%,86%,90%
H0609 ,Local CCP ,"UnitedHealthcare Benefits of Texas, Inc. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",79%,82%,77%,53%,83%,96%,97%,48%,84%,87%,82%,54%,46%,68%,12%,87%,46%,57%,80,78,89,86,88,85,0.14,10%,Not enough data available ,98%,98%,98%,98%,0.14,10%,Not enough data available ,88,90,99,88%,90%,89%,86%,89%
H0624 ,Local CCP ,"UnitedHealthcare Benefits of Texas, Inc. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",68%,76%,71%,50%,82%,95%,95%,62%,82%,81%,75%,66%,48%,68%,9%,86%,58%,61%,79,79,90,87,90,83,0.19,18%,Medicare shows only a Star Rating for this topic ,98%,99%,98%,98%,0.19,18%,Medicare shows only a Star Rating for this topic ,89,88,98,88%,88%,89%,88%,85%
H0628 ,Local CCP ,AETNA HEALTH OF OHIO INC. ,Aetna Medicare ,CVS Health Corporation ,73%,77%,67%,45%,67%,100%,93%,52%,70%,93%,82%,58%,46%,92%,14%,85%,48%,56%,83,80,91,87,88,88,0.34,28%,Medicare shows only a Star Rating for this topic ,94%,97%,98%,98%,0.34,28%,Medicare shows only a Star Rating for this topic ,88,91,97,86%,88%,87%,89%,85%
H0630 ,Local CCP ,KAISER FOUNDATION HP OF CO ,Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",78%,82%,84%,60%,79%,100%,92%,63%,83%,87%,85%,50%,46%,93%,11%,92%,94%,58%,79,79,91,88,91,86,0.06,2%,Medicare shows only a Star Rating for this topic ,99%,97%,41%,27%,0.06,2%,Medicare shows only a Star Rating for this topic ,93,93,100,91%,93%,94%,93%,90%
H0672 ,Local CCP ,"CIGNA HEALTHCARE OF COLORADO, INC. ",Cigna Healthcare ,The Cigna Group ,60%,62%,69%,55%,65%,88%,94%,Not enough data available ,67%,79%,79%,56%,Not enough data available ,85%,10%,90%,64%,54%,78,77,86,83,84,83,0.82,29%,Medicare shows only a Star Rating for this topic ,97%,100%,95%,93%,0.82,29%,Medicare shows only a Star Rating for this topic ,85,86,100,80%,87%,87%,94%,85%
H0710 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",46%,72%,Plan too small to be measured ,No data available ,100%,100%,100%,Not enough data available ,88%,89%,91%,No data available ,No data available ,74%,9%,93%,55%,82%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.03,6%,Medicare shows only a Star Rating for this topic ,100%,95%,98%,98%,0.03,6%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,96,91%,91%,94%,99%,92%
H0712 ,Local CCP ,"WELLCARE OF CONNECTICUT, INC. ",Wellcare ,Centene Corporation ,66%,62%,73%,52%,61%,82%,85%,Not enough data available ,70%,70%,71%,Not enough data available ,Not enough data available ,51%,8%,86%,40%,53%,76,74,90,Not enough data available ,85,84,0.51,34%,Medicare shows only a Star Rating for this topic ,83%,98%,98%,100%,0.51,34%,Medicare shows only a Star Rating for this topic ,85,88,96,85%,87%,86%,86%,86%
H0724 ,Local CCP ,"BUCKEYE HEALTH PLAN COMMUNITY SOLUTIONS, Inc. ",Wellcare by Allwell ,Centene Corporation ,59%,58%,63%,44%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,50%,72%,65%,58%,30%,31%,13%,83%,27%,48%,81,80,Not enough data available ,85,81,86,0.69,46%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,100%,0.69,46%,Medicare shows only a Star Rating for this topic ,84,Not enough data available ,98,82%,83%,84%,90%,84%
H0738 ,Local CCP ,"AmeriHealth Caritas VIP Next, Inc. ",AmeriHealth Caritas VIP Care (HMO-D-SNP) ,"Independence Health Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,94%,86%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0755 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",72%,74%,80%,57%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,41%,77%,88%,73%,49%,43%,54%,11%,87%,41%,60%,80,74,89,85,86,85,0.1,19%,Medicare shows only a Star Rating for this topic ,100%,98%,98%,98%,0.1,19%,Medicare shows only a Star Rating for this topic ,86,89,98,88%,90%,89%,80%,87%
H0764 ,Local CCP ,"UNITEDHEALTHCARE OF NEW ENGLAND, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,98%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0783 ,Local CCP ,"HUMANA BENEFIT PLAN OF TEXAS, INC. ",Humana ,Humana Inc. ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,89,Not enough data available ,96%,90%,Not enough data available ,97%
H0838 ,Local CCP ,"UNIVERSAL CARE, INC. ",Brand New Day ,"Bright Health Group, Inc. ",69%,70%,73%,58%,62%,89%,92%,78%,71%,80%,75%,60%,Not enough data available ,63%,10%,83%,41%,51%,74,70,86,84,86,80,0.25,15%,Medicare shows only a Star Rating for this topic ,96%,94%,97%,97%,0.25,15%,Medicare shows only a Star Rating for this topic ,85,87,97,82%,84%,80%,60%,88%
H0845 ,Local CCP ,"UNITEDHEALTHCARE OF ILLINOIS, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0876 ,Local CCP ,"Commonwealth Care Alliance Rhode Island, LLC ",CCA Health Rhode Island ,"Commonwealth Care Alliance, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,94%,94%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,97,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available
H0885 ,Local CCP ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,Braven Health ,"NJ Collaborative Care, LLC ",Not enough data available ,63%,70%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,56%,68%,84%,74%,Not enough data available ,Not enough data available ,74%,13%,89%,48%,60%,82,76,90,87,88,84,0.21,6%,Medicare shows only a Star Rating for this topic ,91%,95%,97%,100%,0.21,6%,Medicare shows only a Star Rating for this topic ,83,88,97,89%,92%,90%,90%,88%
H0907 ,Local CCP ,"AMERIGROUP IOWA, INC. ",Amerigroup Iowa ,"Elevance Health, Inc. ",54%,69%,65%,50%,80%,100%,95%,Not enough data available ,68%,74%,76%,62%,Not enough data available ,69%,9%,85%,45%,65%,82,80,86,85,85,88,0.51,32%,Not enough data available ,Not enough data available ,Not enough data available ,98%,100%,0.51,32%,Medicare shows only a Star Rating for this topic ,89,92,98,84%,85%,87%,90%,83%
H0908 ,Local CCP ,"BUCKEYE COMMUNITY HEALTH PLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,67%,53%,57%,38%,45%,96%,86%,Not enough data available ,49%,73%,70%,56%,31%,35%,13%,90%,31%,54%,80,78,Not enough data available ,85,82,Not enough data available ,1.2,49%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,1.2,49%,Medicare shows only a Star Rating for this topic ,83,87,98,82%,83%,82%,86%,82%
H0913 ,Local CCP ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",Wellcare ,Centene Corporation ,64%,57%,72%,52%,64%,89%,91%,Not enough data available ,51%,81%,67%,Not enough data available ,Not enough data available ,42%,9%,85%,35%,56%,79,74,Not enough data available ,Not enough data available ,84,Not enough data available ,0.61,30%,Medicare shows only a Star Rating for this topic ,79%,98%,98%,100%,0.61,30%,Medicare shows only a Star Rating for this topic ,87,91,97,89%,87%,85%,89%,89%
H0927 ,Demo ,HEALTH CARE SERVICE CORPORATION ,Blue Cross Community MMAI ,Health Care Service Corporation ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H0969 ,Local CCP ,WELLCARE HEALTH INSURANCE COMPANY OF NEW HAMPSHIRE ,Wellcare ,Centene Corporation ,61%,54%,61%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,51%,61%,54%,Not enough data available ,Not enough data available ,44%,No data available ,85%,40%,56%,77,78,88,84,81,84,0.96,29%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,100%,0.96,29%,Medicare shows only a Star Rating for this topic ,82,89,98,86%,89%,88%,87%,80%
H0976 ,Local CCP ,SCAN HEALTH PLAN ,SCAN Health Plan ,SCAN Group ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0978 ,Local CCP ,"SCAN HEALTH PLAN NEVADA, INC. ",SCAN Health Plan ,SCAN Group ,Not enough data available ,64%,67%,Plan too new to be measured ,90%,96%,100%,Not enough data available ,70%,78%,76%,Plan too new to be measured ,Plan too new to be measured ,68%,No data available ,Not enough data available ,42%,59%,70,69,87,Not enough data available ,83,Not enough data available ,0.92,29%,Not enough data available ,Not enough data available ,Not enough data available ,95%,92%,0.92,29%,Not enough data available ,86,88,100,90%,91%,89%,87%,89%
H0982 ,Local CCP ,"SOLIS HEALTH PLANS, INC. ",Solis Health Plans ,"Athena Healthcare Holdings, LLC ",66%,50%,50%,60%,CMS identified issues with this plan's data ,90%,93%,Not enough data available ,71%,82%,83%,71%,Not enough data available ,50%,No data available ,94%,33%,75%,85,80,93,91,89,90,0.46,48%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,91%,88%,0.46,48%,Medicare shows only a Star Rating for this topic ,93,91,97,90%,88%,81%,55%,92%
H1016 ,Local CCP ,"AVMED, INC. ",AvMed Medicare ,Sentara Health Care (SHC) ,84%,85%,71%,60%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,65%,81%,90%,79%,55%,52%,58%,12%,86%,44%,68%,79,74,90,84,86,86,0.19,13%,Medicare shows only a Star Rating for this topic ,100%,97%,100%,97%,0.19,13%,Medicare shows only a Star Rating for this topic ,86,89,93,87%,90%,88%,68%,88%
H1019 ,Local CCP ,"CAREPLUS HEALTH PLANS, INC. ","CarePlus Health Plans, Inc. ",Humana Inc. ,82%,79%,65%,62%,83%,97%,97%,55%,87%,90%,85%,63%,47%,87%,12%,87%,54%,66%,80,76,90,85,90,82,0.3,24%,Medicare shows only a Star Rating for this topic ,97%,99%,100%,95%,0.3,24%,Medicare shows only a Star Rating for this topic ,89,89,89,90%,90%,89%,90%,92%
H1032 ,Local CCP ,"Sunshine State Health Plan, Inc. ",Wellcare ,Centene Corporation ,77%,72%,66%,50%,58%,92%,93%,47%,79%,84%,74%,54%,Not enough data available ,65%,11%,82%,40%,62%,81,78,88,87,86,84,0.46,22%,Medicare shows only a Star Rating for this topic ,66%,97%,97%,100%,0.46,22%,Medicare shows only a Star Rating for this topic ,89,92,98,87%,89%,87%,90%,90%
