2024 CAI View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Marketing Name,Contract Name,Parent Organization,Puerto Rico Only,Part C FAC,Part D MA-PD FAC,Part D PDP FAC,Overall FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7522 ,Medicare y Mucho Mas ,"MMM HEALTHCARE, LLC ","Elevance Health, Inc. ",Yes ,2,4,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7524 ,Excellus Health Plan Community Care LLC ,EXCELLUS HEALTH PLAN COMMUNITY CARE LLC ,"Lifetime Healthcare, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7557 ,Longevity Health Plan ,"LONGEVITY HEALTH PLAN OF MICHIGAN, INC. ","Longevity Health Founders, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7559 ,Molina Healthcare of Virginia ,"Molina Healthcare of Virginia, LLC ","Molina Healthcare, Inc., ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7598 ,Group Health Cooperative of Eau Claire ,GROUP HEALTH COOPERATIVE OF EAU CLAIRE ,Group Health Cooperative of Eau Claire ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7605 ,Devoted Health ,DEVOTED HEALTH PLAN OF TENNESSEE INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7607 ,Clever Care Health Plan ,"CLEVER CARE OF GOLDEN STATE, INC. ","Clever Care Health Plan, Inc. ",No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7617 ,Humana ,EMPHESYS INSURANCE COMPANY ,Humana Inc. ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7621 ,Humana ,"HUMANA HEALTH PLAN OF CALIFORNIA, INC. ",Humana Inc. ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7646 ,PHP Medicare ,PHP MEDICARE ,University of Michigan Health ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7670 ,Mass Advantage ,"CENTRAL MASS HEALTH, LLC ",Central Mass Health Holding LLC ,No ,1,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7678 ,"Molina Healthcare of Texas, Inc. ","MOLINA HEALTHCARE OF TEXAS, INC. ","Molina Healthcare, Inc., ",No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7680 ,Prominence Health Plan ,PROMINENCE HEALTHFIRST OF TEXAS ,"Universal Health Services, Inc. ",No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7746 ,MDwise Medicare ,"MDWISE, INC ",McLaren Health Care Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7778 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF ILLINOIS, INC. ","UnitedHealth Group, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7779 ,American Health Advantage of Tennessee ,"AMERICAN HEALTH PLAN, INC. ",Mitchell Family Office ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7787 ,Cigna Healthcare ,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC. ",The Cigna Group ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7813 ,"iCircle Services of the Finger Lakes, Inc ","ICIRCLE SERVICES OF THE FINGER LAKES, INC. ","CDS Monarch, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7849 ,Cigna Healthcare ,CIGNA HEALTH AND LIFE INSURANCE COMPANY ,The Cigna Group ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7917 ,BlueCross BlueShield of Tennessee ,"BLUECROSS BLUESHIELD OF TENNESSEE, INC. ",BlueCross BlueShield of Tennessee ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7925 ,Wellcare by Allwell ,"CENTENE VENTURE COMPANY INDIANA, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7993 ,Devoted Health ,"DEVOTED HEALTH PLAN OF TEXAS, INC. ","Devoted Health, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8003 ,Blue Cross Blue Shield of South Carolina ,BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA ,BlueCross BlueShield of South Carolina (BCBSSC) ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8010 ,Clover Health ,CLOVER HMO OF NEW JERSEY INC. ,"Clover Health Holdings, Inc. ",No ,2,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8014 ,Clear Spring Health ,CLEAR SPRING HEALTH INSURANCE COMPANY ,Group 1001 ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8019 ,Medica ,MEDICA CENTRAL HEALTH PLAN ,Medica Holding Company ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8064 ,FirstMedicare Direct ,FIRSTCAROLINACARE INSURANCE COMPANY ,The Carle Foundation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8067 ,Provider Partners Health Plans ,"PROVIDER PARTNERS HEALTH PLAN, INC. ","Rifkin Managed Care Holding, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8070 ,UCare ,UCARE MINNESOTA ,UCare Minnesota ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8093 ,Georgia Health Advantage ,"GEORGIA ASSURANCE, INC. ",Mitchell Family Office ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8095 ,Wellmark Advantage Health Plan ,"WELLMARK ADVANTAGE HEALTH PLAN, INC. ",Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8121 ,Ascension Complete ,CENTENE VENTURE COMPANY TENNESSEE ,Centene Corporation ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8133 ,Blue Cross and Blue Shield of Texas ,GHS INSURANCE COMPANY ,Health Care Service Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8142 ,Baylor Scott & White Health Plan ,SCOTT AND WHITE HEALTH PLAN ,Baylor Scott & White Holdings ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8145 ,Humana ,HUMANA INSURANCE COMPANY ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8166 ,Highmark Blue Cross Blue Shield ,"HIGHMARK BCBSD, INC. ",Highmark Health ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8173 ,Devoted Health ,"DEVOTED HEALTH PLAN OF ARIZONA, INC. ","Devoted Health, Inc. ",No ,2,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8176 ,Molina Healthcare of South Carolina ,"MOLINA HEALTHCARE OF SOUTH CAROLINA,INC ","Molina Healthcare, Inc., ",No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8181 ,Blue Cross and Blue Shield of Nebraska ,"SAPPHIRE EDGE, INC. ",Blue Cross Blue Shield of Nebraska ,No ,1,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8189 ,Wellcare by Allwell ,MANAGED HEALTH SERVICES INSURANCE CORP. ,Centene Corporation ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8211 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,2,4,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8225 ,Wellcare by Allwell ,CENTENE VENTURE COMPANY FLORIDA ,Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8244 ,Alignment Health Plan ,"ALIGNMENT HEALTH PLAN OF NEVADA, INC. ","Alignment Healthcare USA, LLC ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8293 ,Clear Spring Health ,"CLEAR SPRING HEALTH (VA), INC. ",Group 1001 ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8298 ,Horizon Blue Cross Blue Shield of New Jersey ,"HORIZON HEALTHCARE OF NEW JERSEY, INC. ","Horizon Mutual Holdings, Inc ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8330 ,Tufts Health Plan ,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION ,"Point32Health, Inc. ",No ,2,6,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8332 ,Aetna Medicare ,"AETNA BETTER HEALTH OF KANSAS, INC. ",CVS Health Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8379 ,Priority Health Medicare ,"PRIORITY HEALTH CHOICE, INC. ",Corewell Health ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8385 ,Sanford Health Plan ,SANFORD HEALTH PLAN ,Sanford Health ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8390 ,CareSource ,CARESOURCE GEORGIA CO. ,CareSource ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8426 ,Molina Healthcare of Nebraska ,MOLINA HEALTHCARE OF NEBRASKA INC ,"Molina Healthcare, Inc., ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8432 ,Empire BlueCross BlueShield ,"EMPIRE HEALTHCHOICE HMO, INC. ","Elevance Health, Inc. ",No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8457 ,Longevity Health Plan ,"LONGEVITY HEALTH PLAN OF NEW YORK, INC. ","Longevity Health Founders, LLC ",No ,3,6,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8458 ,Wellcare by Allwell ,"SILVERSUMMIT HEALTHPLAN, INC. ",Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8492 ,Dignity Health Plan ,DIGNITY CARE CORPORATION ,CommCare Corporation ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8547 ,Blue Cross and Blue Shield of Illinois ,ILLINOIS BLUE CROSS BLUE SHIELD INSURANCE COMPANY ,Health Care Service Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8552 ,Anthem Blue Cross Life and Health Insurance Co. ,ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY ,"Elevance Health, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8553 ,Wellcare ,"WELLCARE HEALTH INSURANCE OF THE SOUTHWEST, INC. ",Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8554 ,"Blue Cross and Blue Shield of OK, TX ",GHS INSURANCE COMPANY ,Health Care Service Corporation ,No ,1,2,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8578 ,Health New England Medicare Advantage Plans ,"HEALTH NEW ENGLAND, INC. ","Baystate Health, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8597 ,Aetna Medicare ,AETNA BETTER HEALTH OF TEXAS INC. ,CVS Health Corporation ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8604 ,The Health Plan ,THP INSURANCE COMPANY ,"The Health Plan of West Virginia, Inc. ",No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8634 ,"Blue Cross and Blue Shield of IL, NM ",HEALTH CARE SERVICE CORPORATION ,Health Care Service Corporation ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8649 ,Aetna Medicare ,AETNA HEALTH OF UTAH INC ,CVS Health Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8711 ,Wellcare ,WELLCARE HEALTH INSURANCE COMPANY OF NEW JERSEY ,Centene Corporation ,No ,2,4,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8764 ,Aspire Health ,ASPIRE HEALTH PLAN ,Montage Health ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8768 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8783 ,UCare ,"UCARE HEALTH, INC. ",UCare Minnesota ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8794 ,Kaiser Permanente ,"KAISER FOUNDATION HP, INC. ","Kaiser Foundation Health Plan, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8797 ,Perennial Advantage ,"PERENNIAL ADVANTAGE OF OHIO, INC. ","Perennial Consortium, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8845 ,Molina Healthcare of Arizona ,"MOLINA HEALTHCARE OF ARIZONA, INC. ","Molina Healthcare, Inc., ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8849 ,Amerigroup ,AMERIGROUP INSURANCE COMPANY ,"Elevance Health, Inc. ",No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8854 ,CareFirst BlueCross BlueShield Medicare Advantage ,"CareFirst Advantage DSNP, Inc. ","CareFirst, Inc. ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8889 ,Medica ,MEDICA HEALTH PLANS ,Medica Holding Company ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8894 ,IEHP DualChoice ,Inland Empire Health Plan ,INLAND EMPIRE HEALTH PLAN ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8902 ,SCAN Health Plan ,"SCAN HEALTH PLAN TEXAS, INC. ",SCAN Group ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8908 ,Humana ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",Humana Inc. ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8928 ,Fallon Health ,FALLON COMMUNITY HEALTH PLAN ,"Fallon Community Health Plan, Inc. ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8947 ,Peak Health ,PEAK HEALTH INSURANCE CORPORATION ,"West Virginia United Health System, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8967 ,Great Plains Medicare Advantage ,SANFORD HEALTH PLAN ,Sanford Health ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8998 ,Trinity Health Plan Of New England ,MOUNT CARMEL HEALTH PLAN OF CONNECTICUT INC ,Trinity Health Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9001 ,Fallon Health ,FALLON COMMUNITY HEALTH PLAN ,"Fallon Community Health Plan, Inc. ",No ,1,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9003 ,Kaiser Permanente ,KAISER FOUNDATION HP OF THE N W ,"Kaiser Foundation Health Plan, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9042 ,MyTruAdvantage ,"SOUTHEASTERN INDIANA HEALTH ORGANIZATION, INC. ","SIHO Holding, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9047 ,Providence Medicare Advantage Plans ,PROVIDENCE HEALTH ASSURANCE ,Providence St Joseph Health ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9065 ,AMH Health ,"AMH HEALTH, LLC ","Elevance Health, Inc. ",No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9066 ,Nascentia Health Plus ,VISITING NURSE ASSOCIATION OF CENTRAL NEW YORK ,VISITING NURSE ASSOCIATION OF CENTRAL NEW YORK ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9096 ,Dean Advantage ,"DEAN HEALTH PLAN, INC. ",Medica Holding Company ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9104 ,SCAN Health Plan ,SCAN HEALTH PLAN ,SCAN Group ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9147 ,Blue Cross and Blue Shield of North Carolina ,BLUE CROSS AND BLUE SHIELD OF NC SENIOR HEALTH ,Blue Cross and Blue Shield of North Carolina ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9153 ,West Virginia Senior Advantage ,"WEST VIRGINIA SENIOR ADVANTAGE, INC. ","SNP Holdings, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9179 ,Trinity Health Plan of Michigan ,TRINITY HEALTH PLAN OF MICHIGAN INC ,Trinity Health Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9191 ,Provider Partners Health Plans ,"PROVIDER PARTNERS HEALTH PLAN OF MISSOURI, INC. ","Rifkin Managed Care Holding, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9207 ,Jefferson Health Plans ,"HEALTH PARTNERS PLANS, INC. ",Thomas Jefferson University ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9219 ,AMH Health ,"AMH HEALTH PLANS OF MAINE, INC. ","Elevance Health, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9231 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF TENNESSEE INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9258 ,Wellcare ,"WELLCARE HEALTH PLANS OF RHODE ISLAND, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9276 ,Allwell ,"SUNSHINE HEALTH COMMUNITY SOLUTIONS, INC. ",Centene Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9306 ,Alterwood Advantage ,"ALTERWOOD ADVANTAGE, INC. ","Alterwood Health, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9335 ,Wellcare ,"WELLCARE HEALTH PLANS OF MISSOURI, INC. ",Centene Corporation ,No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9357 ,Wellcare by Allwell ,CENTENE VENTURE INSURANCE COMPANY TEXAS ,Centene Corporation ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9364 ,Wellcare ,"WELLCARE OF MAINE, INC. ",Centene Corporation ,No ,5,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9387 ,Wellcare by Allwell ,"SUNFLOWER STATE HEALTH PLAN, INC. ",Centene Corporation ,No ,2,4,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9403 ,Clear Spring Health ,"CLEAR SPRING HEALTH (SC), INC. ",Group 1001 ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9412 ,Geisinger Gold ,"GEISINGER QUALITY OPTIONS, INC. ",Geisinger Health ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9414 ,Commonwealth Care Alliance Massachusetts ,"Commonwealth Care Alliance Massachusetts, LLC. ","Commonwealth Care Alliance, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9428 ,Wellcare ,"WELLCARE HEALTH INSURANCE OF TENNESSEE, INC. ",Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9431 ,Aetna Medicare ,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY ,CVS Health Corporation ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9460 ,Cigna Healthcare ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",The Cigna Group ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9469 ,Simply Healthcare ,UNICARE LIFE AND HEALTH INSURANCE COMPANY ,"Elevance Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9485 ,Mass General Brigham Health Plan ,"Mass General Brigham Health Plan, Inc. ",Mass General Brigham Incorporated ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9489 ,Vermont Blue Advantage ,"VERMONT BLUE ADVANTAGE, INC. ",Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9525 ,Anthem Blue Cross and Blue Shield ,COMPCARE HEALTH SERVICES INSURANCE CORPORATION ,"Elevance Health, Inc. ",No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9545 ,Molina Healthcare of Indiana ,MOLINA HEALTHCARE OF INDIANA INC ,"Molina Healthcare, Inc., ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9572 ,Blue Cross Blue Shield of Michigan ,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9585 ,WellSense Health Plan ,"BOSTON MEDICAL CENTER HEALTH PLAN, INC. ","BMC Health System, Inc. ",No ,2,6,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9589 ,Clear Spring Health ,"CLEAR SPRING HEALTH (GA), INC. ",Group 1001 ,No ,4,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9590 ,Longevity Health ,"LONGEVITY HEALTH PLAN OF ILLINOIS, INC. ","Longevity Health Founders, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9614 ,Alignment Health Plan ,"ALIGNMENT HEALTH INSURANCE COMPANY OF ARIZONA, INC ","Alignment Healthcare USA, LLC ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
