ccn,with_CC,with_MCC,without_CC,total_cc_discharges,pct_without_CC,pct_with_CC,pct_with_MCC
190017,76,360,12,448,2.6785714285714284,16.964285714285715,80.35714285714286
190019,546,1658,159,2363,6.728734659331359,23.10622090562844,70.1650444350402
190020,33,138,0,171,0.0,19.298245614035086,80.7017543859649
190025,0,61,0,61,0.0,0.0,100.0
190026,381,1424,98,1903,5.149763531266421,20.021019442984763,74.82921702574882
190027,186,733,24,943,2.545068928950159,19.724284199363733,77.7306468716861
190034,37,49,0,86,0.0,43.02325581395349,56.97674418604651
190036,1127,2319,196,3642,5.381658429434377,30.944535969247667,63.67380560131796
190039,95,344,12,451,2.6607538802660753,21.06430155210643,76.27494456762749
190040,303,661,40,1004,3.9840637450199203,30.1792828685259,65.83665338645417
190041,498,1180,197,1875,10.506666666666668,26.56,62.93333333333333
190044,72,155,0,227,0.0,31.718061674008812,68.28193832599119
190045,394,819,62,1275,4.862745098039216,30.901960784313726,64.23529411764706
190046,74,233,0,307,0.0,24.104234527687296,75.8957654723127
190050,24,67,0,91,0.0,26.373626373626376,73.62637362637363
190053,38,199,0,237,0.0,16.033755274261605,83.96624472573839
190054,54,451,0,505,0.0,10.693069306930694,89.3069306930693
190060,169,976,69,1214,5.683690280065898,13.920922570016476,80.39538714991762
190064,904,1914,224,3042,7.363576594345825,29.71729125575279,62.91913214990138
190065,318,1442,63,1823,3.4558420186505763,17.443773998902905,79.10038398244652
190081,14,23,0,37,0.0,37.83783783783784,62.16216216216216
190086,81,236,24,341,7.038123167155426,23.75366568914956,69.20821114369502
190088,13,21,0,34,0.0,38.23529411764706,61.76470588235294
190090,17,21,0,38,0.0,44.73684210526316,55.26315789473685
190098,174,392,28,594,4.713804713804714,29.292929292929294,65.993265993266
190099,18,14,11,43,25.581395348837212,41.86046511627907,32.55813953488372
190102,840,1838,304,2982,10.194500335345406,28.169014084507044,61.63648558014755
190106,0,44,0,44,0.0,0.0,100.0
190111,1662,3613,353,5628,6.272210376687988,29.53091684434968,64.19687277896233
190114,19,103,0,122,0.0,15.573770491803279,84.42622950819673
190116,0,32,0,32,0.0,0.0,100.0
190118,0,12,0,12,0.0,0.0,100.0
190125,426,1188,130,1744,7.454128440366972,24.426605504587158,68.11926605504587
190140,24,59,0,83,0.0,28.915662650602407,71.08433734939759
190144,0,184,0,184,0.0,0.0,100.0
190145,18,0,0,18,0.0,100.0,0.0
190151,12,0,0,12,0.0,100.0,0.0
190160,259,972,39,1270,3.0708661417322833,20.393700787401574,76.53543307086615
190164,0,191,0,191,0.0,0.0,100.0
190167,37,105,11,153,7.18954248366013,24.18300653594771,68.62745098039215
190176,590,1269,138,1997,6.910365548322483,29.54431647471207,63.54531797696544
190183,0,38,0,38,0.0,0.0,100.0
190184,12,15,0,27,0.0,44.44444444444444,55.55555555555556
190190,0,13,0,13,0.0,0.0,100.0
190201,0,11,0,11,0.0,0.0,100.0
190202,102,381,0,483,0.0,21.11801242236025,78.88198757763976
190204,14,27,0,41,0.0,34.146341463414636,65.85365853658537
190208,0,0,17,17,100.0,0.0,0.0
190218,14,0,0,14,0.0,100.0,0.0
190245,0,0,11,11,100.0,0.0,0.0
190251,0,0,13,13,100.0,0.0,0.0
190256,0,0,13,13,100.0,0.0,0.0
190259,12,0,45,57,78.94736842105263,21.052631578947366,0.0
190266,99,0,180,279,64.51612903225806,35.483870967741936,0.0
190267,22,0,82,104,78.84615384615384,21.153846153846153,0.0
190270,0,0,32,32,100.0,0.0,0.0
190274,76,216,0,292,0.0,26.027397260273972,73.97260273972603
190278,50,0,243,293,82.93515358361775,17.064846416382252,0.0
190298,0,0,14,14,100.0,0.0,0.0
190300,12,0,35,47,74.46808510638297,25.53191489361702,0.0
190303,0,0,59,59,100.0,0.0,0.0
190308,0,39,0,39,0.0,0.0,100.0
190312,0,57,0,57,0.0,0.0,100.0
190313,0,27,0,27,0.0,0.0,100.0
190316,0,84,0,84,0.0,0.0,100.0
190318,16,92,0,108,0.0,14.814814814814813,85.18518518518519
200001,99,394,0,493,0.0,20.08113590263692,79.91886409736308
200008,12,200,0,212,0.0,5.660377358490567,94.33962264150944
200009,1055,2402,235,3692,6.365113759479957,28.575297941495126,65.05958829902492
200018,22,111,0,133,0.0,16.541353383458645,83.45864661654136
200019,266,686,11,963,1.142263759086189,27.62201453790239,71.23572170301142
200020,51,243,0,294,0.0,17.346938775510203,82.6530612244898
200021,169,388,11,568,1.936619718309859,29.753521126760564,68.30985915492957
200024,203,570,0,773,0.0,26.26131953428202,73.73868046571799
200031,27,64,0,91,0.0,29.67032967032967,70.32967032967034
200033,542,1283,99,1924,5.145530145530146,28.17047817047817,66.68399168399168
200034,0,171,0,171,0.0,0.0,100.0
200037,0,105,0,105,0.0,0.0,100.0
200039,196,488,27,711,3.79746835443038,27.566807313642755,68.63572433192687
200041,0,50,0,50,0.0,0.0,100.0
200050,16,144,0,160,0.0,10.0,90.0
200052,0,38,0,38,0.0,0.0,100.0
200063,12,161,0,173,0.0,6.9364161849710975,93.0635838150289
210001,1227,1997,127,3351,3.7899134586690537,36.61593554162936,59.594150999701576
210002,1226,2246,93,3565,2.608695652173913,34.38990182328191,63.00140252454418
210003,191,660,0,851,0.0,22.444183313748532,77.55581668625146
210004,404,1385,59,1848,3.1926406926406927,21.861471861471863,74.94588744588745
210005,1230,1990,222,3442,6.449738524113887,35.735037768739105,57.81522370714701
210006,153,632,0,785,0.0,19.49044585987261,80.50955414012739
210008,469,209,236,914,25.82056892778993,51.3129102844639,22.86652078774617
210009,2099,3553,402,6054,6.640237859266601,34.67129170796168,58.68847043277172
210011,535,1242,77,1854,4.153182308522115,28.85652642934196,66.99029126213593
210012,845,1432,253,2530,10.0,33.39920948616601,56.600790513833985
210015,911,2788,139,3838,3.6216779572694113,23.736321000521105,72.64200104220949
210016,462,1346,96,1904,5.042016806722689,24.264705882352942,70.69327731092437
210017,55,178,0,233,0.0,23.605150214592275,76.39484978540773
210018,305,1072,0,1377,0.0,22.149600580973132,77.85039941902687
210019,1208,2354,289,3851,7.504544274214489,31.368475720592055,61.12698000519345
210022,959,2481,237,3677,6.445471852053304,26.08104432961654,67.47348381833017
210023,1788,3198,543,5529,9.820944112859468,32.33857840477483,57.840477482365706
210024,422,1388,143,1953,7.322068612391193,21.60778289810548,71.07014848950332
210027,760,1625,76,2461,3.0881755383990246,30.88175538399025,66.03006907761073
210028,236,903,28,1167,2.3993144815766922,20.22279348757498,77.37789203084833
210029,782,1769,116,2667,4.349456317960255,29.32133483314586,66.32920884889388
210030,0,71,0,71,0.0,0.0,100.0
210032,307,675,11,993,1.1077542799597182,30.916414904330313,67.97583081570997
210033,869,1604,123,2596,4.738058551617874,33.47457627118644,61.78736517719569
210034,165,707,0,872,0.0,18.922018348623855,81.07798165137615
210035,233,1001,17,1251,1.3589128697042365,18.62509992006395,80.01598721023181
210037,410,1149,32,1591,2.011313639220616,25.769956002514142,72.21873035826523
210038,41,147,0,188,0.0,21.808510638297875,78.19148936170212
210039,269,1037,24,1330,1.8045112781954888,20.225563909774436,77.96992481203007
210040,468,1283,0,1751,0.0,26.727584237578526,73.27241576242147
210043,979,2415,167,3561,4.689693906206122,27.49227745015445,67.81802864363942
210044,741,1547,114,2402,4.746044962531224,30.849292256452955,64.40466278101582
210048,938,2155,188,3281,5.729960377933557,28.588844864370618,65.68119475769582
210049,1023,2072,134,3229,4.149891607308764,31.68163518117064,64.16847321152059
210051,571,1379,24,1974,1.21580547112462,28.926038500506586,69.8581560283688
210056,602,1386,130,2118,6.137865911237016,28.42304060434372,65.43909348441926
210057,613,1539,195,2347,8.308478909245846,26.11844908393694,65.57307200681721
210058,97,108,90,295,30.508474576271187,32.88135593220339,36.610169491525426
210060,61,265,0,326,0.0,18.711656441717793,81.28834355828221
210061,164,454,36,654,5.5045871559633035,25.076452599388375,69.41896024464832
210062,430,1525,93,2048,4.541015625,20.99609375,74.462890625
210063,795,1500,84,2379,3.5308953341740232,33.417402269861284,63.051702395964696
210064,22,89,17,128,13.28125,17.1875,69.53125
210065,242,559,29,830,3.493975903614458,29.156626506024097,67.34939759036145
220001,380,925,0,1305,0.0,29.118773946360154,70.88122605363985
220002,419,1220,37,1676,2.20763723150358,25.0,72.79236276849642
220008,445,1065,88,1598,5.506883604505632,27.847309136420527,66.64580725907385
220010,382,1213,53,1648,3.216019417475728,23.179611650485437,73.60436893203884
220011,82,394,0,476,0.0,17.22689075630252,82.77310924369748
220012,1289,4257,341,5887,5.792423985051808,21.895702395107865,72.31187361984033
220015,292,735,35,1062,3.295668549905838,27.49529190207156,69.2090395480226
220016,189,444,15,648,2.314814814814815,29.166666666666668,68.51851851851852
220017,0,105,0,105,0.0,0.0,100.0
220019,156,445,0,601,0.0,25.9567387687188,74.04326123128119
220020,412,949,69,1430,4.825174825174825,28.81118881118881,66.36363636363637
220024,106,563,0,669,0.0,15.844544095665173,84.15545590433483
220029,351,636,32,1019,3.140333660451423,34.44553483807655,62.414131501472035
220030,138,556,0,694,0.0,19.88472622478386,80.11527377521614
220031,350,949,25,1324,1.8882175226586102,26.435045317220546,71.67673716012085
220033,1081,2401,158,3640,4.34065934065934,29.697802197802197,65.96153846153847
220035,1117,2840,148,4105,3.605359317904994,27.21071863580999,69.18392204628502
220036,266,881,13,1160,1.1206896551724137,22.93103448275862,75.94827586206897
220046,677,2427,107,3211,3.3322952351292434,21.08377452507007,75.5839302398007
220049,142,549,0,691,0.0,20.549927641099856,79.45007235890014
220052,0,83,0,83,0.0,0.0,100.0
220060,881,2214,132,3227,4.090486519987604,27.30089866749303,68.60861481251936
220062,0,15,0,15,0.0,0.0,100.0
220063,834,2253,182,3269,5.567451820128479,25.512389109819516,68.920159070052
220065,92,377,11,480,2.2916666666666665,19.166666666666668,78.54166666666667
220066,285,661,11,957,1.1494252873563218,29.780564263322884,69.07001044932079
220070,486,1094,37,1617,2.2881880024737167,30.0556586270872,67.65615337043909
220071,3347,6479,565,10391,5.437397748051199,32.210566836685594,62.35203541526321
220073,443,1173,14,1630,0.8588957055214724,27.177914110429448,71.96319018404907
220074,2277,4514,484,7275,6.652920962199313,31.29896907216495,62.04810996563573
220075,85,0,39,124,31.451612903225808,68.54838709677419,0.0
220077,2255,4659,519,7433,6.982375891295574,30.337683304184043,62.679940804520385
220080,346,1242,79,1667,4.739052189562088,20.75584883023395,74.50509898020395
220083,307,1103,25,1435,1.7421602787456445,21.393728222996515,76.86411149825784
220084,253,737,128,1118,11.449016100178891,22.62969588550984,65.92128801431127
220086,2102,4190,397,6689,5.935117356854537,31.4247271640006,62.640155479144866
220088,251,72,82,405,20.246913580246915,61.97530864197531,17.77777777777778
220090,558,1567,137,2262,6.05658709106985,24.6684350132626,69.27497789566756
220095,62,417,0,479,0.0,12.943632567849686,87.05636743215031
220098,22,169,0,191,0.0,11.518324607329843,88.48167539267016
220100,2372,4873,470,7715,6.09202851587816,30.745301360985096,63.16267012313674
220101,1193,2415,307,3915,7.841634738186462,30.472541507024264,61.68582375478927
220105,589,1484,87,2160,4.027777777777778,27.26851851851852,68.7037037037037
220108,357,756,34,1147,2.964254577157803,31.124673060156933,65.91107236268526
220110,2921,5236,581,8738,6.649118791485466,33.42870222018768,59.92217898832685
220111,692,1883,112,2687,4.168217342761444,25.753628582061776,70.07815407517678
220116,651,1162,90,1903,4.729374671571204,34.209143457698374,61.061481870730425
220119,489,1341,0,1830,0.0,26.721311475409838,73.27868852459017
220135,351,1357,56,1764,3.1746031746031744,19.897959183673468,76.92743764172334
220163,2006,4427,244,6677,3.6543357795417104,30.04343267934701,66.30223154111128
220171,1825,3956,304,6085,4.995891536565324,29.99178307313065,65.01232539030403
220175,196,972,0,1168,0.0,16.78082191780822,83.21917808219177
220176,356,1050,42,1448,2.9005524861878453,24.585635359116022,72.51381215469614
220177,0,59,0,59,0.0,0.0,100.0
230002,805,1647,40,2492,1.6051364365971106,32.30337078651686,66.09149277688604
230003,0,80,0,80,0.0,0.0,100.0
230005,75,339,0,414,0.0,18.115942028985508,81.88405797101449
230015,0,34,0,34,0.0,0.0,100.0
230017,844,1450,124,2418,5.128205128205128,34.90488006617039,59.966914805624484
230019,1226,3007,114,4347,2.6224982746721874,28.203358638141246,69.17414308718656
230020,547,1748,14,2309,0.606323083585968,23.689909051537462,75.70376786487657
230021,341,1000,12,1353,0.8869179600886918,25.203252032520325,73.90983000739098
230022,28,137,0,165,0.0,16.969696969696972,83.03030303030303
230024,95,652,0,747,0.0,12.717536813922356,87.28246318607763
230029,532,1607,52,2191,2.3733455043359197,24.281150159744406,73.34550433591967
230030,72,314,0,386,0.0,18.65284974093264,81.34715025906736
230031,0,386,0,386,0.0,0.0,100.0
230035,11,173,0,184,0.0,5.978260869565218,94.02173913043478
230036,122,422,11,555,1.981981981981982,21.98198198198198,76.03603603603604
230037,11,98,0,109,0.0,10.091743119266056,89.90825688073394
230038,1644,2974,343,4961,6.913928643418665,33.138480145132036,59.9475912114493
230041,330,1031,97,1458,6.652949245541838,22.633744855967077,70.71330589849109
230046,1845,3001,246,5092,4.831107619795758,36.233307148468185,58.935585231736056
230047,868,1926,128,2922,4.380561259411362,29.705681040383297,65.91375770020534
230053,1019,1896,109,3024,3.6044973544973544,33.69708994708995,62.698412698412696
230054,199,455,17,671,2.533532041728763,29.657228017883757,67.80923994038747
230055,27,173,0,200,0.0,13.5,86.5
230058,0,199,0,199,0.0,0.0,100.0
230059,188,719,0,907,0.0,20.727673649393605,79.27232635060639
230066,434,907,79,1420,5.563380281690141,30.56338028169014,63.87323943661972
230069,99,426,0,525,0.0,18.857142857142858,81.14285714285714
230070,791,1769,78,2638,2.9567854435178167,29.98483699772555,67.05837755875663
230071,0,0,77,77,100.0,0.0,0.0
230072,125,154,0,279,0.0,44.80286738351255,55.19713261648745
230075,246,618,0,864,0.0,28.47222222222222,71.52777777777779
230077,183,467,54,704,7.670454545454546,25.994318181818183,66.33522727272727
230080,0,111,0,111,0.0,0.0,100.0
230081,41,235,0,276,0.0,14.855072463768115,85.14492753623189
230089,298,901,0,1199,0.0,24.854045037531275,75.14595496246872
230092,679,1487,56,2222,2.5202520252025202,30.55805580558056,66.92169216921691
230093,0,151,0,151,0.0,0.0,100.0
230095,11,206,0,217,0.0,5.0691244239631335,94.93087557603687
230097,975,1776,160,2911,5.496392992098935,33.49364479560288,61.00996221229818
230099,109,523,0,632,0.0,17.246835443037973,82.75316455696202
230100,11,123,0,134,0.0,8.208955223880597,91.7910447761194
230104,23,335,0,358,0.0,6.424581005586592,93.57541899441341
230105,217,656,84,957,8.77742946708464,22.675026123301986,68.54754440961337
230108,0,70,0,70,0.0,0.0,100.0
230110,13,141,0,154,0.0,8.441558441558442,91.55844155844156
230117,213,910,18,1141,1.5775635407537247,18.66783523225241,79.75460122699386
230121,59,262,0,321,0.0,18.38006230529595,81.61993769470405
230130,2057,4320,377,6754,5.581877405981641,30.456026058631924,63.962096535386436
230132,124,647,0,771,0.0,16.08300907911803,83.91699092088197
230133,12,120,0,132,0.0,9.090909090909092,90.9090909090909
230141,322,1535,75,1932,3.881987577639751,16.666666666666664,79.45134575569358
230142,80,432,0,512,0.0,15.625,84.375
230144,0,0,21,21,100.0,0.0,0.0
230146,372,1112,32,1516,2.1108179419525066,24.538258575197887,73.35092348284961
230151,320,1089,0,1409,0.0,22.711142654364796,77.2888573456352
230156,1502,2987,270,4759,5.673460811094768,31.561252363942003,62.765286824963226
230165,440,1933,28,2401,1.1661807580174928,18.32569762598917,80.50812161599333
230167,143,638,60,841,7.13436385255648,17.00356718192628,75.86206896551724
230174,0,12,0,12,0.0,0.0,100.0
230176,284,951,18,1253,1.4365522745411012,22.66560255387071,75.89784517158819
230180,0,43,0,43,0.0,0.0,100.0
230193,134,512,12,658,1.82370820668693,20.364741641337385,77.81155015197568
230195,514,2225,13,2752,0.4723837209302325,18.677325581395348,80.85029069767442
230197,380,1512,46,1938,2.3735810113519094,19.607843137254903,78.0185758513932
230207,14,193,0,207,0.0,6.763285024154589,93.23671497584542
230208,0,25,0,25,0.0,0.0,100.0
230216,256,776,19,1051,1.8078020932445291,24.357754519505235,73.83444338725023
230217,0,113,21,134,15.671641791044777,0.0,84.32835820895522
230222,459,1147,134,1740,7.7011494252873565,26.379310344827587,65.91954022988506
230227,264,1012,11,1287,0.8547008547008548,20.51282051282051,78.63247863247864
230230,535,1429,42,2006,2.0937188434695915,26.669990029910267,71.23629112662015
230236,124,247,40,411,9.732360097323602,30.170316301703163,60.09732360097324
230239,23,111,0,134,0.0,17.16417910447761,82.83582089552239
230241,0,45,0,45,0.0,0.0,100.0
230244,38,643,0,681,0.0,5.580029368575625,94.41997063142438
230254,269,902,19,1190,1.5966386554621848,22.605042016806724,75.7983193277311
230259,142,361,0,503,0.0,28.230616302186878,71.76938369781311
230269,1892,3752,276,5920,4.662162162162162,31.95945945945946,63.37837837837837
230270,93,506,0,599,0.0,15.525876460767945,84.47412353923205
230273,83,460,0,543,0.0,15.285451197053407,84.71454880294658
230277,109,471,0,580,0.0,18.79310344827586,81.20689655172414
230297,12,44,0,56,0.0,21.428571428571427,78.57142857142857
230301,0,0,121,121,100.0,0.0,0.0
230302,628,1188,108,1924,5.613305613305614,32.640332640332645,61.74636174636174
230303,0,62,0,62,0.0,0.0,100.0
240001,584,1392,24,2000,1.2,29.2,69.6
240002,1049,2083,126,3258,3.867403314917127,32.19766728054021,63.934929404542665
240004,128,581,0,709,0.0,18.053596614950635,81.94640338504936
240006,0,69,0,69,0.0,0.0,100.0
240010,4337,5874,870,11081,7.851276960563126,39.139066871221004,53.00965616821587
240014,0,57,0,57,0.0,0.0,100.0
240018,40,171,0,211,0.0,18.95734597156398,81.04265402843602
240019,0,56,0,56,0.0,0.0,100.0
240020,0,131,0,131,0.0,0.0,100.0
240022,0,96,0,96,0.0,0.0,100.0
240030,24,161,26,211,12.322274881516588,11.374407582938389,76.30331753554502
