Rating Period ,Calendar Year,Model,County,Health Plan,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,Maternity - UIS Federally Eligible,"$14,809.92 ",-,"$15,408.21 "
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,Child - UIS State-Only,$75.49 ,-,$81.46 
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,Adult - UIS State-Only,$192.68 ,-,$204.91 
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,ACA Optional Expansion - UIS State-Only,$268.39 ,-,$284.73 
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,SPD - UIS State-Only,$734.68 ,-,$772.90 
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,SPD/Full-Dual - UIS State-Only,$353.27 ,-,$370.32 
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,LTC - UIS State-Only,$734.68 ,-,$772.90 
1/25-12/25,2025,COHS,Placer,Kaiser Permanente,LTC/Full-Dual - UIS State-Only,$353.27 ,-,$370.32 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Child - SIS,$159.90 ,-,$173.06 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Adult - SIS,$384.86 ,-,$411.05 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,ACA Optional Expansion - SIS,$422.44 ,-,$450.41 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,SPD - SIS,"$1,278.16 ",-,"$1,349.92 "
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,SPD/Full-Dual - SIS,$757.11 ,-,$791.83 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,LTC - SIS,"$1,278.16 ",-,"$1,349.92 "
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,LTC/Full-Dual - SIS,$757.11 ,-,$791.83 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Maternity - SIS,"$10,695.23 ",-,"$11,154.12 "
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Child - UIS Federally Eligible,$37.94 ,-,$41.60 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Adult - UIS Federally Eligible,$145.06 ,-,$155.02 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,ACA Optional Expansion - UIS Federally Eligible,$167.26 ,-,$178.53 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,SPD - UIS Federally Eligible,$353.30 ,-,$375.54 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,SPD/Full-Dual - UIS Federally Eligible,$160.87 ,-,$171.77 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,LTC - UIS Federally Eligible,$353.30 ,-,$375.54 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,LTC/Full-Dual - UIS Federally Eligible,$160.87 ,-,$171.77 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Maternity - UIS Federally Eligible,"$10,695.23 ",-,"$11,154.12 "
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Child - UIS State-Only,$113.95 ,-,$123.04 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,Adult - UIS State-Only,$188.51 ,-,$201.91 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,ACA Optional Expansion - UIS State-Only,$334.80 ,-,$355.44 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,SPD - UIS State-Only,$784.90 ,-,$827.79 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,SPD/Full-Dual - UIS State-Only,$574.04 ,-,$601.44 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,LTC - UIS State-Only,$784.90 ,-,$827.79 
1/25-12/25,2025,COHS,San Luis Obispo,CenCal Health,LTC/Full-Dual - UIS State-Only,$574.04 ,-,$601.44 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Child - SIS,$159.90 ,-,$173.06 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Adult - SIS,$384.86 ,-,$411.05 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,ACA Optional Expansion - SIS,$422.44 ,-,$450.41 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,SPD - SIS,"$1,278.16 ",-,"$1,349.92 "
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,SPD/Full-Dual - SIS,$757.11 ,-,$791.83 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,LTC - SIS,"$1,278.16 ",-,"$1,349.92 "
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,LTC/Full-Dual - SIS,$757.11 ,-,$791.83 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Maternity - SIS,"$10,695.23 ",-,"$11,154.12 "
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Child - UIS Federally Eligible,$37.94 ,-,$41.60 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Adult - UIS Federally Eligible,$145.06 ,-,$155.02 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,ACA Optional Expansion - UIS Federally Eligible,$167.26 ,-,$178.53 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,SPD - UIS Federally Eligible,$353.30 ,-,$375.54 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,SPD/Full-Dual - UIS Federally Eligible,$160.87 ,-,$171.77 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,LTC - UIS Federally Eligible,$353.30 ,-,$375.54 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,LTC/Full-Dual - UIS Federally Eligible,$160.87 ,-,$171.77 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Maternity - UIS Federally Eligible,"$10,695.23 ",-,"$11,154.12 "
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Child - UIS State-Only,$113.95 ,-,$123.04 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,Adult - UIS State-Only,$188.51 ,-,$201.91 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,ACA Optional Expansion - UIS State-Only,$334.80 ,-,$355.44 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,SPD - UIS State-Only,$784.90 ,-,$827.79 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,SPD/Full-Dual - UIS State-Only,$574.04 ,-,$601.44 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,LTC - UIS State-Only,$784.90 ,-,$827.79 
1/25-12/25,2025,COHS,Santa Barbara,CenCal Health,LTC/Full-Dual - UIS State-Only,$574.04 ,-,$601.44 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Child - SIS,$146.07 ,-,$158.96 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Adult - SIS,$324.89 ,-,$348.30 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,ACA Optional Expansion - SIS,$396.55 ,-,$422.98 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,SPD - SIS,"$1,186.51 ",-,"$1,253.00 "
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,SPD/Full-Dual - SIS,$928.59 ,-,$971.99 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,LTC - SIS,"$1,186.51 ",-,"$1,253.00 "
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,LTC/Full-Dual - SIS,$928.59 ,-,$971.99 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Maternity - SIS,"$10,296.46 ",-,"$10,738.05 "
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Child - UIS Federally Eligible,$35.43 ,-,$38.98 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Adult - UIS Federally Eligible,$147.76 ,-,$158.04 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,ACA Optional Expansion - UIS Federally Eligible,$144.19 ,-,$154.26 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,SPD - UIS Federally Eligible,$303.55 ,-,$323.18 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,SPD/Full-Dual - UIS Federally Eligible,$127.52 ,-,$136.59 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,LTC - UIS Federally Eligible,$303.55 ,-,$323.18 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,LTC/Full-Dual - UIS Federally Eligible,$127.52 ,-,$136.59 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Maternity - UIS Federally Eligible,"$10,296.46 ",-,"$10,738.05 "
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Child - UIS State-Only,$105.41 ,-,$114.46 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,Adult - UIS State-Only,$220.03 ,-,$235.51 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,ACA Optional Expansion - UIS State-Only,$295.25 ,-,$314.35 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,SPD - UIS State-Only,$756.71 ,-,$798.50 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,SPD/Full-Dual - UIS State-Only,$527.89 ,-,$554.24 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,LTC - UIS State-Only,$756.71 ,-,$798.50 
1/25-12/25,2025,COHS,San Mateo,Health Plan of San Mateo,LTC/Full-Dual - UIS State-Only,$527.89 ,-,$554.24 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Child - SIS,$151.85 ,-,$163.33 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Adult - SIS,$401.46 ,-,$426.63 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,ACA Optional Expansion - SIS,$482.65 ,-,$511.82 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,SPD - SIS,"$1,541.49 ",-,"$1,624.13 "
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,SPD/Full-Dual - SIS,$659.98 ,-,$689.13 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,LTC - SIS,"$1,541.49 ",-,"$1,624.13 "
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,LTC/Full-Dual - SIS,$659.98 ,-,$689.13 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Maternity - SIS,"$12,018.95 ",-,"$12,504.53 "
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Child - UIS Federally Eligible,$35.11 ,-,$38.40 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Adult - UIS Federally Eligible,$186.11 ,-,$197.72 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$237.57 ,-,$252.02 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,SPD - UIS Federally Eligible,$565.95 ,-,$598.52 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$185.28 ,-,$196.85 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,LTC - UIS Federally Eligible,$565.95 ,-,$598.52 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$185.28 ,-,$196.85 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,018.95 ",-,"$12,504.53 "
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Child - UIS State-Only,$90.38 ,-,$97.14 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,Adult - UIS State-Only,$207.40 ,-,$220.43 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$305.71 ,-,$323.66 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,SPD - UIS State-Only,$876.60 ,-,$921.98 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$495.14 ,-,$518.17 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,LTC - UIS State-Only,$876.60 ,-,$921.98 
1/25-12/25,2025,COHS,Solano,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$495.14 ,-,$518.17 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Child - SIS,$144.78 ,-,$157.57 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Adult - SIS,$420.17 ,-,$449.10 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,ACA Optional Expansion - SIS,$428.92 ,-,$458.02 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,SPD - SIS,"$1,344.70 ",-,"$1,423.94 "
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,SPD/Full-Dual - SIS,$534.97 ,-,$562.12 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,LTC - SIS,"$1,344.70 ",-,"$1,423.94 "
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,LTC/Full-Dual - SIS,$534.97 ,-,$562.12 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Maternity - SIS,"$9,757.14 ",-,"$10,187.60 "
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Child - UIS Federally Eligible,$41.50 ,-,$45.68 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Adult - UIS Federally Eligible,$211.34 ,-,$225.60 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,$208.50 ,-,$222.60 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,SPD - UIS Federally Eligible,$511.17 ,-,$543.27 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,$128.30 ,-,$137.63 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,LTC - UIS Federally Eligible,$511.17 ,-,$543.27 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,$128.30 ,-,$137.63 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Maternity - UIS Federally Eligible,"$9,757.14 ",-,"$10,187.60 "
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Child - UIS State-Only,$101.59 ,-,$110.18 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,Adult - UIS State-Only,$293.08 ,-,$312.89 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,$364.47 ,-,$387.68 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,SPD - UIS State-Only,$886.31 ,-,$936.08 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,$435.68 ,-,$458.67 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,LTC - UIS State-Only,$886.31 ,-,$936.08 
1/25-12/25,2025,COHS,Santa Cruz,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,$435.68 ,-,$458.67 
1/25-12/25,2025,COHS,Orange,CalOptima,Child - SIS,$156.64 ,-,$168.70 
1/25-12/25,2025,COHS,Orange,CalOptima,Adult - SIS,$337.99 ,-,$360.29 
1/25-12/25,2025,COHS,Orange,CalOptima,ACA Optional Expansion - SIS,$338.04 ,-,$360.07 
1/25-12/25,2025,COHS,Orange,CalOptima,SPD - SIS,"$1,215.24 ",-,"$1,281.85 "
1/25-12/25,2025,COHS,Orange,CalOptima,SPD/Full-Dual - SIS,$578.27 ,-,$606.25 
1/25-12/25,2025,COHS,Orange,CalOptima,LTC - SIS,"$1,215.24 ",-,"$1,281.85 "
1/25-12/25,2025,COHS,Orange,CalOptima,LTC/Full-Dual - SIS,$578.27 ,-,$606.25 
1/25-12/25,2025,COHS,Orange,CalOptima,Maternity - SIS,"$6,869.95 ",-,"$7,156.41 "
1/25-12/25,2025,COHS,Orange,CalOptima,Child - UIS Federally Eligible,$34.07 ,-,$37.18 
1/25-12/25,2025,COHS,Orange,CalOptima,Adult - UIS Federally Eligible,$157.29 ,-,$167.42 
1/25-12/25,2025,COHS,Orange,CalOptima,ACA Optional Expansion - UIS Federally Eligible,$207.43 ,-,$220.42 
1/25-12/25,2025,COHS,Orange,CalOptima,SPD - UIS Federally Eligible,$375.12 ,-,$397.67 
1/25-12/25,2025,COHS,Orange,CalOptima,SPD/Full-Dual - UIS Federally Eligible,$128.76 ,-,$137.26 
1/25-12/25,2025,COHS,Orange,CalOptima,LTC - UIS Federally Eligible,$375.12 ,-,$397.67 
1/25-12/25,2025,COHS,Orange,CalOptima,LTC/Full-Dual - UIS Federally Eligible,$128.76 ,-,$137.26 
1/25-12/25,2025,COHS,Orange,CalOptima,Maternity - UIS Federally Eligible,"$6,869.95 ",-,"$7,156.41 "
1/25-12/25,2025,COHS,Orange,CalOptima,Child - UIS State-Only,$103.97 ,-,$111.97 
1/25-12/25,2025,COHS,Orange,CalOptima,Adult - UIS State-Only,$247.38 ,-,$263.18 
1/25-12/25,2025,COHS,Orange,CalOptima,ACA Optional Expansion - UIS State-Only,$368.44 ,-,$390.52 
1/25-12/25,2025,COHS,Orange,CalOptima,SPD - UIS State-Only,$883.95 ,-,$930.41 
1/25-12/25,2025,COHS,Orange,CalOptima,SPD/Full-Dual - UIS State-Only,$572.14 ,-,$598.72 
1/25-12/25,2025,COHS,Orange,CalOptima,LTC - UIS State-Only,$883.95 ,-,$930.41 
1/25-12/25,2025,COHS,Orange,CalOptima,LTC/Full-Dual - UIS State-Only,$572.14 ,-,$598.72 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Child - SIS,$151.85 ,-,$163.33 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Adult - SIS,$401.46 ,-,$426.63 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,ACA Optional Expansion - SIS,$482.65 ,-,$511.82 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,SPD - SIS,"$1,541.49 ",-,"$1,624.13 "
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,SPD/Full-Dual - SIS,$659.98 ,-,$689.13 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,LTC - SIS,"$1,541.49 ",-,"$1,624.13 "
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,LTC/Full-Dual - SIS,$659.98 ,-,$689.13 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Maternity - SIS,"$12,018.95 ",-,"$12,504.53 "
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Child - UIS Federally Eligible,$35.11 ,-,$38.40 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Adult - UIS Federally Eligible,$186.11 ,-,$197.72 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$237.57 ,-,$252.02 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,SPD - UIS Federally Eligible,$565.95 ,-,$598.52 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$185.28 ,-,$196.85 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,LTC - UIS Federally Eligible,$565.95 ,-,$598.52 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$185.28 ,-,$196.85 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$12,018.95 ",-,"$12,504.53 "
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Child - UIS State-Only,$90.38 ,-,$97.14 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,Adult - UIS State-Only,$207.40 ,-,$220.43 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$305.71 ,-,$323.66 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,SPD - UIS State-Only,$876.60 ,-,$921.98 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$495.14 ,-,$518.17 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,LTC - UIS State-Only,$876.60 ,-,$921.98 
1/25-12/25,2025,COHS,Napa,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,$495.14 ,-,$518.17 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Child - SIS,$144.78 ,-,$157.57 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Adult - SIS,$420.17 ,-,$449.10 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,ACA Optional Expansion - SIS,$428.92 ,-,$458.02 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,SPD - SIS,"$1,344.70 ",-,"$1,423.94 "
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,SPD/Full-Dual - SIS,$534.97 ,-,$562.12 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,LTC - SIS,"$1,344.70 ",-,"$1,423.94 "
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,LTC/Full-Dual - SIS,$534.97 ,-,$562.12 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Maternity - SIS,"$9,757.14 ",-,"$10,187.60 "
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Child - UIS Federally Eligible,$41.50 ,-,$45.68 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Adult - UIS Federally Eligible,$211.34 ,-,$225.60 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,$208.50 ,-,$222.60 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,SPD - UIS Federally Eligible,$511.17 ,-,$543.27 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,$128.30 ,-,$137.63 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,LTC - UIS Federally Eligible,$511.17 ,-,$543.27 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,$128.30 ,-,$137.63 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Maternity - UIS Federally Eligible,"$9,757.14 ",-,"$10,187.60 "
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Child - UIS State-Only,$101.59 ,-,$110.18 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,Adult - UIS State-Only,$293.08 ,-,$312.89 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,$364.47 ,-,$387.68 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,SPD - UIS State-Only,$886.31 ,-,$936.08 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,$435.68 ,-,$458.67 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,LTC - UIS State-Only,$886.31 ,-,$936.08 
1/25-12/25,2025,COHS,Monterey,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,$435.68 ,-,$458.67 
1/25-12/25,2025,COHS,Yolo,Partnership Health Plan of California,Child - SIS,$151.85 ,-,$163.33 
1/25-12/25,2025,COHS,Yolo,Partnership Health Plan of California,Adult - SIS,$401.46 ,-,$426.63 
1/25-12/25,2025,COHS,Yolo,Partnership Health Plan of California,ACA Optional Expansion - SIS,$482.65 ,-,$511.82 
1/25-12/25,2025,COHS,Yolo,Partnership Health Plan of California,SPD - SIS,"$1,541.49 ",-,"$1,624.13 "
1/25-12/25,2025,COHS,Yolo,Partnership Health Plan of California,SPD/Full-Dual - SIS,$659.98 ,-,$689.13 
