Rating Period,Calendar Year,Model,County,Health Plan,Category of Aid, Lower Bound , Midpoint , Upper Bound 
1/21-12/21,2021,Two-Plan,San Joaquin,Health Plan of San Joaquin,Child,79.43,82.62,86.01
1/21-12/21,2021,Two-Plan,San Joaquin,Health Plan of San Joaquin,Hep C 340B,"1,722.85","1,722.85","1,759.31"
1/21-12/21,2021,Two-Plan,San Joaquin,Health Plan of San Joaquin,Hep C Non-340B,"2,184.11","2,184.11","2,285.16"
1/21-12/21,2021,Two-Plan,San Joaquin,Health Plan of San Joaquin,Maternity,"7,236.65","7,458.45","7,688.63"
1/21-12/21,2021,Two-Plan,San Joaquin,Health Plan of San Joaquin,SPD,865.31,886.47,908.54
1/21-12/21,2021,Two-Plan,San Joaquin,Health Plan of San Joaquin,SPD Dual,117.81,122.08,126.57
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Adult,234.67,241.74,249.16
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Adult Expansion,259.66,267,274.69
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Behavioral Health Treatment 0-6,"3,238.14","3,329.18","3,423.51"
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Behavioral Health Treatment 7-20,"2,280.75","2,344.87","2,411.32"
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Child,78.5,81.81,85.32
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Health Homes Non-Dual,409.06,414.66,435.71
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Health Homes Dual,114.37,119.14,124.39
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Hep C 340B,"1,722.85","1,722.85","1,759.31"
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Hep C Non-340B,"2,184.11","2,184.11","2,285.16"
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,Maternity,"8,473.00","8,732.62","9,002.05"
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,SPD,645.59,662.29,679.74
1/21-12/21,2021,Two-Plan,Santa Clara,Anthem Blue Cross,SPD Dual,131.43,136.06,140.93
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Adult,276.37,284.62,293.27
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Adult Expansion,320.62,329.6,339.01
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Behavioral Health Treatment 0-6,"3,318.08","3,411.38","3,508.04"
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Behavioral Health Treatment 7-20,"2,734.56","2,811.45","2,891.11"
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Child,92.12,95.94,99.98
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Hep C 340B,"1,722.85","1,722.85","1,759.31"
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Hep C Non-340B,"2,184.11","2,184.11","2,285.16"
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Maternity,"8,473.00","8,732.62","9,002.05"
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,SPD,744.29,763.56,783.67
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,SPD Dual,136.52,141.54,146.82
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Health Homes Non-Dual,407.62,413.29,433.92
1/21-12/21,2021,Two-Plan,Santa Clara,Santa Clara Family Health Plan,Health Homes Dual,108.78,113.3,118.25
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Adult,264.45,272.31,280.55
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Adult Expansion,314.72,323.74,333.19
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Behavioral Health Treatment 0-6,"3,679.39","3,782.84","3,890.03"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Behavioral Health Treatment 7-20,"2,199.01","2,260.84","2,324.90"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Child,71.49,74.54,77.77
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Hep C 340B,"1,722.85","1,722.85","1,759.31"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Hep C Non-340B,"2,184.11","2,184.11","2,285.16"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,Maternity,"8,539.56","8,801.27","9,072.87"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,SPD,910.21,932.64,956.04
1/21-12/21,2021,Two-Plan,Stanislaus,Health Net of California,SPD Dual,152.63,157.97,163.57
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Adult,309.85,319.1,328.79
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Adult Expansion,380.96,391.76,403.07
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Behavioral Health Treatment 0-6,"4,285.47","4,405.97","4,530.81"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Behavioral Health Treatment 7-20,"2,266.37","2,330.10","2,396.12"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Child,80.11,83.52,87.13
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Hep C 340B,"1,722.85","1,722.85","1,759.31"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Hep C Non-340B,"2,184.11","2,184.11","2,285.16"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,Maternity,"8,539.56","8,801.27","9,072.87"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,SPD,"1,117.14","1,144.63","1,173.30"
1/21-12/21,2021,Two-Plan,Stanislaus,Health Plan of San Joaquin,SPD Dual,139.02,144.23,149.71
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Adult,208.74,214.83,221.21
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Adult Expansion,267.45,274.95,282.79
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Behavioral Health Treatment 0-6,"3,643.57","3,746.01","3,852.15"
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Behavioral Health Treatment 7-20,"2,459.35","2,528.50","2,600.14"
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Child,58.01,60.4,62.93
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Health Homes Non-Dual,300.81,304.94,320.96
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Health Homes Dual,66.55,69.02,71.72
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Hep C 340B,"1,722.85","1,722.85","1,759.31"
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Hep C Non-340B,"2,184.11","2,184.11","2,285.16"
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,Maternity,"7,166.98","7,386.60","7,614.52"
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,SPD,662.17,678.19,694.9
1/21-12/21,2021,Two-Plan,Tulare,Anthem Blue Cross,SPD Dual,121.93,126.2,130.69
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Adult,216.13,222.37,228.92
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Adult Expansion,295.25,303.47,312.08
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Behavioral Health Treatment 0-6,"2,769.84","2,847.72","2,928.41"
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Behavioral Health Treatment 7-20,"2,164.69","2,225.56","2,288.62"
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Child,58.66,61.09,63.66
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Health Homes Non-Dual,322.31,326.94,342.51
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Health Homes Dual,72.6,75.14,77.91
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Hep C 340B,"1,722.85","1,722.85","1,759.31"
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Hep C Non-340B,"2,184.11","2,184.11","2,285.16"
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,Maternity,"7,166.98","7,386.60","7,614.52"
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,SPD,723.15,740.38,758.35
1/21-12/21,2021,Two-Plan,Tulare,Health Net of California,SPD Dual,134.92,139.6,144.52
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,Child,$98.52 ,$103.13 ,$108.01 
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,Adult,$254.79 ,$264.31 ,$274.31 
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,ACA Optional Expansion,$329.50 ,$341.22 ,$353.51 
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,SPD,$856.88 ,$884.47 ,$913.28 
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,SPD/Full-Dual,$181.53 ,$188.36 ,$195.56 
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,Maternity,"$9,156.23 ","$9,437.63 ","$9,729.71 "
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,Behavioral Health Treatment 0-6,"$3,367.77 ","$3,480.05 ","$3,596.80 "
1/22-12/22,2022,Two Plan,Alameda,Alameda Alliance for Health,Behavioral Health Treatment 7-20,"$2,383.91 ","$2,463.39 ","$2,546.03 "
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,Child,$88.91 ,$93.14 ,$97.61 
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,Adult,$223.78 ,$232.11 ,$240.86 
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,ACA Optional Expansion,$272.83 ,$282.54 ,$292.72 
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,SPD,$786.96 ,$812.27 ,$838.70 
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,SPD/Full-Dual,$201.41 ,$208.59 ,$216.14 
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,Maternity,"$9,156.23 ","$9,437.63 ","$9,729.71 "
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,876.90 ","$4,006.15 ","$4,140.55 "
1/22-12/22,2022,Two Plan,Alameda,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,779.24 ","$2,871.89 ","$2,968.24 "
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,Child,$86.85 ,$91.11 ,$95.63 
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,Adult,$287.71 ,$298.28 ,$309.38 
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,ACA Optional Expansion,$367.89 ,$380.87 ,$394.48 
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,SPD,$962.33 ,$993.22 ,"$1,025.46 "
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,SPD/Full-Dual,$141.44 ,$147.20 ,$153.29 
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,Maternity,"$10,708.16 ","$11,037.20 ","$11,378.74 "
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,Behavioral Health Treatment 0-6,"$3,455.53 ","$3,570.74 ","$3,690.53 "
1/22-12/22,2022,Two Plan,Contra Costa,Contra Costa HP,Behavioral Health Treatment 7-20,"$2,702.19 ","$2,792.28 ","$2,885.95 "
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,Child,$82.48 ,$86.45 ,$90.67 
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,Adult,$226.47 ,$234.72 ,$243.38 
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,ACA Optional Expansion,$263.19 ,$272.45 ,$282.16 
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,SPD,$692.14 ,$714.42 ,$737.68 
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,SPD/Full-Dual,$168.12 ,$174.17 ,$180.52 
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,Maternity,"$10,708.16 ","$11,037.20 ","$11,378.74 "
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,623.46 ","$3,744.26 ","$3,869.87 "
1/22-12/22,2022,Two Plan,Contra Costa,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,440.64 ","$2,522.00 ","$2,606.61 "
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,Child,$63.29 ,$66.28 ,$69.44 
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,Adult,$185.47 ,$192.22 ,$199.30 
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,ACA Optional Expansion,$228.18 ,$236.18 ,$244.55 
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,SPD,$589.77 ,$608.74 ,$628.53 
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,SPD/Full-Dual,$150.14 ,$155.63 ,$161.40 
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,Maternity,"$8,466.01 ","$8,726.20 ","$8,996.26 "
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,988.25 ","$4,121.20 ","$4,259.47 "
1/22-12/22,2022,Two Plan,Fresno,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,689.80 ","$2,779.47 ","$2,872.72 "
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,Child,$66.85 ,$69.99 ,$73.31 
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,Adult,$208.18 ,$215.78 ,$223.76 
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,ACA Optional Expansion,$264.06 ,$273.32 ,$283.02 
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,SPD,$734.99 ,$758.55 ,$783.14 
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,SPD/Full-Dual,$165.02 ,$170.91 ,$177.11 
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,Maternity,"$8,468.22 ","$8,728.48 ","$8,998.61 "
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,Behavioral Health Treatment 0-6,"$3,872.08 ","$4,001.17 ","$4,135.40 "
1/22-12/22,2022,Two Plan,Fresno,CalViva Health,Behavioral Health Treatment 7-20,"$2,659.81 ","$2,748.49 ","$2,840.69 "
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,Child,$74.63 ,$78.16 ,$81.89 
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,Adult,$249.40 ,$258.41 ,$267.86 
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,ACA Optional Expansion,$298.75 ,$309.19 ,$320.12 
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,SPD,$800.22 ,$825.61 ,$852.10 
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,SPD/Full-Dual,$177.42 ,$183.85 ,$190.60 
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,Maternity,"$7,498.79 ","$7,729.23 ","$7,968.43 "
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,Behavioral Health Treatment 0-6,"$4,400.90 ","$4,547.62 ","$4,700.18 "
1/22-12/22,2022,Two Plan,Kern,Kern Health Systems,Behavioral Health Treatment 7-20,"$3,164.86 ","$3,270.38 ","$3,380.09 "
1/22-12/22,2022,Two Plan,Kern,Health Net of California,Child,$66.65 ,$69.86 ,$73.26 
1/22-12/22,2022,Two Plan,Kern,Health Net of California,Adult,$211.84 ,$219.56 ,$227.66 
1/22-12/22,2022,Two Plan,Kern,Health Net of California,ACA Optional Expansion,$263.98 ,$273.17 ,$282.80 
1/22-12/22,2022,Two Plan,Kern,Health Net of California,SPD,$711.46 ,$733.96 ,$757.43 
1/22-12/22,2022,Two Plan,Kern,Health Net of California,SPD/Full-Dual,$158.85 ,$164.62 ,$170.68 
1/22-12/22,2022,Two Plan,Kern,Health Net of California,Maternity,"$7,498.79 ","$7,729.23 ","$7,968.43 "
1/22-12/22,2022,Two Plan,Kern,Health Net of California,Behavioral Health Treatment 0-6,"$3,356.74 ","$3,468.65 ","$3,585.01 "
1/22-12/22,2022,Two Plan,Kern,Health Net of California,Behavioral Health Treatment 7-20,"$2,376.90 ","$2,456.14 ","$2,538.54 "
1/22-12/22,2022,Two Plan,Kings,CalViva Health,Child,$66.85 ,$69.99 ,$73.31 
1/22-12/22,2022,Two Plan,Kings,CalViva Health,Adult,$208.18 ,$215.78 ,$223.76 
1/22-12/22,2022,Two Plan,Kings,CalViva Health,ACA Optional Expansion,$264.06 ,$273.32 ,$283.02 
1/22-12/22,2022,Two Plan,Kings,CalViva Health,SPD,$734.99 ,$758.55 ,$783.14 
1/22-12/22,2022,Two Plan,Kings,CalViva Health,SPD/Full-Dual,$165.02 ,$170.91 ,$177.11 
1/22-12/22,2022,Two Plan,Kings,CalViva Health,Maternity,"$8,468.22 ","$8,728.48 ","$8,998.61 "
1/22-12/22,2022,Two Plan,Kings,CalViva Health,Behavioral Health Treatment 0-6,"$3,872.08 ","$4,001.17 ","$4,135.40 "
1/22-12/22,2022,Two Plan,Kings,CalViva Health,Behavioral Health Treatment 7-20,"$2,659.81 ","$2,748.49 ","$2,840.69 "
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,Child,$63.29 ,$66.28 ,$69.44 
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,Adult,$185.47 ,$192.22 ,$199.30 
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,ACA Optional Expansion,$228.18 ,$236.18 ,$244.55 
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,SPD,$589.77 ,$608.74 ,$628.53 
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,SPD/Full-Dual,$150.14 ,$155.63 ,$161.40 
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,Maternity,"$8,466.01 ","$8,726.20 ","$8,996.26 "
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,988.25 ","$4,121.20 ","$4,259.47 "
1/22-12/22,2022,Two Plan,Kings,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,689.80 ","$2,779.47 ","$2,872.72 "
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,Child,$75.50 ,$78.99 ,$82.69 
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,Adult,$180.44 ,$187.23 ,$194.36 
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,ACA Optional Expansion,$263.48 ,$272.76 ,$282.49 
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,SPD,$670.55 ,$691.05 ,$712.43 
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,SPD/Full-Dual,$125.87 ,$130.70 ,$135.80 
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,Maternity,"$7,719.01 ","$7,956.28 ","$8,202.56 "
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,Behavioral Health Treatment 0-6,"$3,068.68 ","$3,170.99 ","$3,277.37 "
1/22-12/22,2022,Two Plan,Los Angeles,LA Care HP,Behavioral Health Treatment 7-20,"$2,405.75 ","$2,485.95 ","$2,569.35 "
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,Child,$70.02 ,$73.27 ,$76.71 
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,Adult,$169.27 ,$175.61 ,$182.28 
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,ACA Optional Expansion,$255.22 ,$264.18 ,$273.56 
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,SPD,$555.85 ,$573.23 ,$591.36 
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,SPD/Full-Dual,$162.29 ,$167.97 ,$173.93 
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,Maternity,"$7,719.01 ","$7,956.28 ","$8,202.56 "
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,Behavioral Health Treatment 0-6,"$3,095.85 ","$3,199.06 ","$3,306.38 "
1/22-12/22,2022,Two Plan,Los Angeles,Health Net of California,Behavioral Health Treatment 7-20,"$2,423.87 ","$2,504.68 ","$2,588.70 "
1/22-12/22,2022,Two Plan,Madera,CalViva Health,Child,$66.85 ,$69.99 ,$73.31 
1/22-12/22,2022,Two Plan,Madera,CalViva Health,Adult,$208.18 ,$215.78 ,$223.76 
1/22-12/22,2022,Two Plan,Madera,CalViva Health,ACA Optional Expansion,$264.06 ,$273.32 ,$283.02 
1/22-12/22,2022,Two Plan,Madera,CalViva Health,SPD,$734.99 ,$758.55 ,$783.14 
1/22-12/22,2022,Two Plan,Madera,CalViva Health,SPD/Full-Dual,$165.02 ,$170.91 ,$177.11 
1/22-12/22,2022,Two Plan,Madera,CalViva Health,Maternity,"$8,468.22 ","$8,728.48 ","$8,998.61 "
1/22-12/22,2022,Two Plan,Madera,CalViva Health,Behavioral Health Treatment 0-6,"$3,872.08 ","$4,001.17 ","$4,135.40 "
1/22-12/22,2022,Two Plan,Madera,CalViva Health,Behavioral Health Treatment 7-20,"$2,659.81 ","$2,748.49 ","$2,840.69 "
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,Child,$63.29 ,$66.28 ,$69.44 
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,Adult,$185.47 ,$192.22 ,$199.30 
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,ACA Optional Expansion,$228.18 ,$236.18 ,$244.55 
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,SPD,$589.77 ,$608.74 ,$628.53 
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,SPD/Full-Dual,$150.14 ,$155.63 ,$161.40 
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,Maternity,"$8,466.01 ","$8,726.20 ","$8,996.26 "
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,Behavioral Health Treatment 0-6,"$3,988.25 ","$4,121.20 ","$4,259.47 "
1/22-12/22,2022,Two Plan,Madera,Anthem Blue Cross,Behavioral Health Treatment 7-20,"$2,689.80 ","$2,779.47 ","$2,872.72 "
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,Child,$84.77 ,$88.63 ,$92.71 
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,Adult,$249.47 ,$258.48 ,$267.94 
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,ACA Optional Expansion,$304.22 ,$314.82 ,$325.93 
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,SPD,$815.90 ,$841.80 ,$868.82 
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,SPD/Full-Dual,$155.17 ,$160.98 ,$167.10 
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,Maternity,"$7,579.88 ","$7,812.84 ","$8,054.64 "
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,Behavioral Health Treatment 0-6,"$2,707.66 ","$2,797.92 ","$2,891.78 "
1/22-12/22,2022,Two Plan,Riverside,Inland Empire HP,Behavioral Health Treatment 7-20,"$1,928.76 ","$1,993.06 ","$2,059.92 "
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,Child,$74.06 ,$77.41 ,$80.95 
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,Adult,$169.60 ,$175.78 ,$182.25 
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,ACA Optional Expansion,$217.25 ,$224.83 ,$232.78 
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,SPD,$570.25 ,$588.36 ,$607.25 
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,SPD/Full-Dual,$111.40 ,$115.45 ,$119.72 
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,Maternity,"$7,578.32 ","$7,811.23 ","$8,052.98 "
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,Behavioral Health Treatment 0-6,"$2,725.91 ","$2,816.79 ","$2,911.29 "
1/22-12/22,2022,Two Plan,Riverside,Molina Healthcare,Behavioral Health Treatment 7-20,"$2,010.06 ","$2,077.07 ","$2,146.75 "
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,Child,$84.77 ,$88.63 ,$92.71 
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,Adult,$249.47 ,$258.48 ,$267.94 
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,ACA Optional Expansion,$304.22 ,$314.82 ,$325.93 
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,SPD,$815.90 ,$841.80 ,$868.82 
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,SPD/Full-Dual,$155.17 ,$160.98 ,$167.10 
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,Maternity,"$7,579.88 ","$7,812.84 ","$8,054.64 "
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,Behavioral Health Treatment 0-6,"$2,707.66 ","$2,797.92 ","$2,891.78 "
1/22-12/22,2022,Two Plan,San Bernardino,Inland Empire HP,Behavioral Health Treatment 7-20,"$1,928.76 ","$1,993.06 ","$2,059.92 "
1/22-12/22,2022,Two Plan,San Bernardino,Molina Healthcare,Child,$74.06 ,$77.41 ,$80.95 
1/22-12/22,2022,Two Plan,San Bernardino,Molina Healthcare,Adult,$169.60 ,$175.78 ,$182.25 
1/22-12/22,2022,Two Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion,$217.25 ,$224.83 ,$232.78 
1/22-12/22,2022,Two Plan,San Bernardino,Molina Healthcare,SPD,$570.25 ,$588.36 ,$607.25 
1/22-12/22,2022,Two Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual,$111.40 ,$115.45 ,$119.72 
1/22-12/22,2022,Two Plan,San Bernardino,Molina Healthcare,Maternity,"$7,578.32 ","$7,811.23 ","$8,052.98 "
1/22-12/22,2022,Two Plan,San Bernardino,Molina Healthcare,Behavioral Health Treatment 0-6,"$2,725.91 ","$2,816.79 ","$2,911.29 "
