Rating Period,Calendar Year,Model,County,PACE Organization,Category of Aid,Lower Bound,Midpoint,Upper Bound,AWOP
01/2026-12/2026,2026,PACE,Riverside,WelbeHealth San Bernardino PACE,Full-Dual - UIS Federal,$166.68 ,$175.33 ,$184.74 ,$185.61 
01/2026-12/2026,2026,PACE,Riverside,WelbeHealth San Bernardino PACE,Non-Dual - UIS Federal,$966.78 ,"$1,017.60 ","$1,072.87 ","$1,371.40 "
01/2026-12/2026,2026,PACE,San Bernardino,WelbeHealth San Bernardino PACE,Full-Dual - UIS State-Only,"$5,389.47 ","$5,669.14 ","$5,973.22 ","$6,001.23 "
01/2026-12/2026,2026,PACE,San Bernardino,WelbeHealth San Bernardino PACE,Non-Dual - UIS State-Only,"$7,089.75 ","$7,462.42 ","$7,867.69 ","$10,056.91 "
01/2026-12/2026,2026,PACE,San Bernardino,WelbeHealth San Bernardino PACE,Full-Dual - SIS,"$5,556.16 ","$5,844.47 ","$6,157.96 ","$6,186.83 "
01/2026-12/2026,2026,PACE,San Bernardino,WelbeHealth San Bernardino PACE,Non-Dual - SIS,"$8,056.53 ","$8,480.02 ","$8,940.56 ","$11,428.31 "
01/2026-12/2026,2026,PACE,San Bernardino,WelbeHealth San Bernardino PACE,Full-Dual - UIS Federal,$166.68 ,$175.33 ,$184.74 ,$185.61 
01/2026-12/2026,2026,PACE,San Bernardino,WelbeHealth San Bernardino PACE,Non-Dual - UIS Federal,$966.78 ,"$1,017.60 ","$1,072.87 ","$1,371.40 "
01/2026-12/2026,2026,PACE,Los Angeles,K-Day PACE,Full-Dual - UIS State-Only,"$5,012.66 ","$5,272.88 ","$5,555.82 ","$6,483.05 "
01/2026-12/2026,2026,PACE,Los Angeles,K-Day PACE,Non-Dual - UIS State-Only,"$7,646.89 ","$8,049.93 ","$8,488.25 ","$8,751.78 "
01/2026-12/2026,2026,PACE,Los Angeles,K-Day PACE,Full-Dual - SIS,"$5,167.69 ","$5,435.96 ","$5,727.65 ","$6,683.56 "
01/2026-12/2026,2026,PACE,Los Angeles,K-Day PACE,Non-Dual - SIS,"$8,689.65 ","$9,147.65 ","$9,645.74 ","$9,945.21 "
01/2026-12/2026,2026,PACE,Los Angeles,K-Day PACE,Full-Dual - UIS Federal,$155.03 ,$163.08 ,$171.83 ,$200.51 
01/2026-12/2026,2026,PACE,Los Angeles,K-Day PACE,Non-Dual - UIS Federal,"$1,042.76 ","$1,097.72 ","$1,157.49 ","$1,193.42 "
01/2026-12/2026,2026,PACE,Sacramento,WelbeHealth Sierra,Full-Dual - UIS State-Only,"$6,474.86 ","$6,811.15 ","$7,176.80 ","$7,266.10 "
01/2026-12/2026,2026,PACE,Sacramento,WelbeHealth Sierra,Non-Dual - UIS State-Only,"$8,412.94 ","$8,859.71 ","$9,345.63 ","$9,524.48 "
01/2026-12/2026,2026,PACE,Sacramento,WelbeHealth Sierra,Full-Dual - SIS,"$6,675.12 ","$7,021.80 ","$7,398.76 ","$7,490.82 "
01/2026-12/2026,2026,PACE,Sacramento,WelbeHealth Sierra,Non-Dual - SIS,"$9,560.16 ","$10,067.85 ","$10,620.03 ","$10,823.28 "
01/2026-12/2026,2026,PACE,Sacramento,WelbeHealth Sierra,Full-Dual - UIS Federal,$200.25 ,$210.65 ,$221.96 ,$224.72 
01/2026-12/2026,2026,PACE,Sacramento,WelbeHealth Sierra,Non-Dual - UIS Federal,"$1,147.22 ","$1,208.14 ","$1,274.40 ","$1,298.79 "
01/2026-12/2026,2026,PACE,Los Angeles,MyPlace South LA,Full-Dual - UIS State-Only,"$5,012.66 ","$5,272.88 ","$5,555.82 ","$6,483.05 "
01/2026-12/2026,2026,PACE,Los Angeles,MyPlace South LA,Non-Dual - UIS State-Only,"$7,646.89 ","$8,049.93 ","$8,488.25 ","$8,751.78 "
01/2026-12/2026,2026,PACE,Los Angeles,MyPlace South LA,Full-Dual - SIS,"$5,167.69 ","$5,435.96 ","$5,727.65 ","$6,683.56 "
01/2026-12/2026,2026,PACE,Los Angeles,MyPlace South LA,Non-Dual - SIS,"$8,689.65 ","$9,147.65 ","$9,645.74 ","$9,945.21 "
01/2026-12/2026,2026,PACE,Los Angeles,MyPlace South LA,Full-Dual - UIS Federal,$155.03 ,$163.08 ,$171.83 ,$200.51 
01/2026-12/2026,2026,PACE,Los Angeles,MyPlace South LA,Non-Dual - UIS Federal,"$1,042.76 ","$1,097.72 ","$1,157.49 ","$1,193.42 "
01/2026-12/2026,2026,PACE,Placer,Tungsten Health PACE,Full-Dual - UIS State-Only,"$6,446.63 ","$6,781.48 ","$7,145.57 ","$7,132.91 "
01/2026-12/2026,2026,PACE,Placer,Tungsten Health PACE,Non-Dual - UIS State-Only,"$8,410.09 ","$8,856.61 ","$9,342.25 ","$9,753.74 "
01/2026-12/2026,2026,PACE,Placer,Tungsten Health PACE,Full-Dual - SIS,"$6,646.01 ","$6,991.22 ","$7,366.57 ","$7,353.51 "
01/2026-12/2026,2026,PACE,Placer,Tungsten Health PACE,Non-Dual - SIS,"$9,556.92 ","$10,064.32 ","$10,616.19 ","$11,083.80 "
01/2026-12/2026,2026,PACE,Placer,Tungsten Health PACE,Full-Dual - UIS Federal,$199.38 ,$209.74 ,$221.00 ,$220.61 
01/2026-12/2026,2026,PACE,Placer,Tungsten Health PACE,Non-Dual - UIS Federal,"$1,146.83 ","$1,207.72 ","$1,273.94 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Sacramento,Tungsten Health PACE,Full-Dual - UIS State-Only,"$6,446.63 ","$6,781.48 ","$7,145.57 ","$7,132.91 "
01/2026-12/2026,2026,PACE,Sacramento,Tungsten Health PACE,Non-Dual - UIS State-Only,"$8,410.09 ","$8,856.61 ","$9,342.25 ","$9,753.74 "
01/2026-12/2026,2026,PACE,Sacramento,Tungsten Health PACE,Full-Dual - SIS,"$6,646.01 ","$6,991.22 ","$7,366.57 ","$7,353.51 "
01/2026-12/2026,2026,PACE,Sacramento,Tungsten Health PACE,Non-Dual - SIS,"$9,556.92 ","$10,064.32 ","$10,616.19 ","$11,083.80 "
01/2026-12/2026,2026,PACE,Sacramento,Tungsten Health PACE,Full-Dual - UIS Federal,$199.38 ,$209.74 ,$221.00 ,$220.61 
01/2026-12/2026,2026,PACE,Sacramento,Tungsten Health PACE,Non-Dual - UIS Federal,"$1,146.83 ","$1,207.72 ","$1,273.94 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Sutter,Tungsten Health PACE,Full-Dual - UIS State-Only,"$6,446.63 ","$6,781.48 ","$7,145.57 ","$7,132.91 "
01/2026-12/2026,2026,PACE,Sutter,Tungsten Health PACE,Non-Dual - UIS State-Only,"$8,410.09 ","$8,856.61 ","$9,342.25 ","$9,753.74 "
01/2026-12/2026,2026,PACE,Sutter,Tungsten Health PACE,Full-Dual - SIS,"$6,646.01 ","$6,991.22 ","$7,366.57 ","$7,353.51 "
01/2026-12/2026,2026,PACE,Sutter,Tungsten Health PACE,Non-Dual - SIS,"$9,556.92 ","$10,064.32 ","$10,616.19 ","$11,083.80 "
01/2026-12/2026,2026,PACE,Sutter,Tungsten Health PACE,Full-Dual - UIS Federal,$199.38 ,$209.74 ,$221.00 ,$220.61 
01/2026-12/2026,2026,PACE,Sutter,Tungsten Health PACE,Non-Dual - UIS Federal,"$1,146.83 ","$1,207.72 ","$1,273.94 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Los Angeles,Tungsten Health PACE,Full-Dual - UIS State-Only,"$5,049.43 ","$5,311.56 ","$5,596.57 ","$6,483.05 "
01/2026-12/2026,2026,PACE,Los Angeles,Tungsten Health PACE,Non-Dual - UIS State-Only,"$7,702.98 ","$8,108.98 ","$8,550.51 ","$8,751.78 "
01/2026-12/2026,2026,PACE,Los Angeles,Tungsten Health PACE,Full-Dual - SIS,"$5,205.59 ","$5,475.83 ","$5,769.66 ","$6,683.56 "
01/2026-12/2026,2026,PACE,Los Angeles,Tungsten Health PACE,Non-Dual - SIS,"$8,753.39 ","$9,214.75 ","$9,716.49 ","$9,945.21 "
01/2026-12/2026,2026,PACE,Los Angeles,Tungsten Health PACE,Full-Dual - UIS Federal,$156.17 ,$164.27 ,$173.09 ,$200.51 
01/2026-12/2026,2026,PACE,Los Angeles,Tungsten Health PACE,Non-Dual - UIS Federal,"$1,050.41 ","$1,105.77 ","$1,165.98 ","$1,193.42 "
01/2026-12/2026,2026,PACE,Los Angeles,Complete Care PACE,Full-Dual - UIS State-Only,"$5,123.54 ","$5,395.23 ","$5,690.74 ","$6,483.05 "
01/2026-12/2026,2026,PACE,Los Angeles,Complete Care PACE,Non-Dual - UIS State-Only,"$7,821.06 ","$8,242.58 ","$8,701.19 ","$8,751.78 "
01/2026-12/2026,2026,PACE,Los Angeles,Complete Care PACE,Full-Dual - SIS,"$5,282.00 ","$5,562.09 ","$5,866.75 ","$6,683.56 "
01/2026-12/2026,2026,PACE,Los Angeles,Complete Care PACE,Non-Dual - SIS,"$8,887.56 ","$9,366.57 ","$9,887.72 ","$9,945.21 "
01/2026-12/2026,2026,PACE,Los Angeles,Complete Care PACE,Full-Dual - UIS Federal,$158.46 ,$166.86 ,$176.00 ,$200.51 
01/2026-12/2026,2026,PACE,Los Angeles,Complete Care PACE,Non-Dual - UIS Federal,"$1,066.51 ","$1,123.99 ","$1,186.53 ","$1,193.42 "
01/2026-12/2026,2026,PACE,Los Angeles,1818 Western LLC ,Full-Dual - UIS State-Only,"$4,975.89 ","$5,234.20 ","$5,515.07 ","$6,483.05 "
01/2026-12/2026,2026,PACE,Los Angeles,1818 Western LLC ,Non-Dual - UIS State-Only,"$7,590.80 ","$7,990.89 ","$8,425.99 ","$8,751.78 "
01/2026-12/2026,2026,PACE,Los Angeles,1818 Western LLC ,Full-Dual - SIS,"$5,129.78 ","$5,396.09 ","$5,685.64 ","$6,683.56 "
01/2026-12/2026,2026,PACE,Los Angeles,1818 Western LLC ,Non-Dual - SIS,"$8,625.91 ","$9,080.55 ","$9,574.99 ","$9,945.21 "
01/2026-12/2026,2026,PACE,Los Angeles,1818 Western LLC ,Full-Dual - UIS Federal,$153.89 ,$161.88 ,$170.57 ,$200.51 
01/2026-12/2026,2026,PACE,Los Angeles,1818 Western LLC ,Non-Dual - UIS Federal,"$1,035.11 ","$1,089.67 ","$1,149.00 ","$1,193.42 "
01/2026-12/2026,2026,PACE,Los Angeles,"Brandman Centers for Senior Care, Inc.",Full-Dual - UIS State-Only,"$5,035.39 ","$5,298.14 ","$5,583.85 ","$6,483.05 "
01/2026-12/2026,2026,PACE,Los Angeles,"Brandman Centers for Senior Care, Inc.",Non-Dual - UIS State-Only,"$7,331.37 ","$7,718.99 ","$8,140.55 ","$8,751.78 "
01/2026-12/2026,2026,PACE,Los Angeles,"Brandman Centers for Senior Care, Inc.",Full-Dual - SIS,"$5,191.13 ","$5,462.00 ","$5,756.55 ","$6,683.56 "
01/2026-12/2026,2026,PACE,Los Angeles,"Brandman Centers for Senior Care, Inc.",Non-Dual - SIS,"$8,331.10 ","$8,771.58 ","$9,250.62 ","$9,945.21 "
01/2026-12/2026,2026,PACE,Los Angeles,"Brandman Centers for Senior Care, Inc.",Full-Dual - UIS Federal,$155.73 ,$163.86 ,$172.70 ,$200.51 
01/2026-12/2026,2026,PACE,Los Angeles,"Brandman Centers for Senior Care, Inc.",Non-Dual - UIS Federal,$999.73 ,"$1,052.59 ","$1,110.07 ","$1,193.42 "
01/2026-12/2026,2026,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Full-Dual - UIS State-Only,"$4,693.00 ","$4,937.07 ","$5,202.46 ","$6,119.96 "
01/2026-12/2026,2026,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Non-Dual - UIS State-Only,"$8,771.70 ","$9,234.83 ","$9,738.50 ","$9,528.69 "
01/2026-12/2026,2026,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Full-Dual - SIS,"$4,838.15 ","$5,089.77 ","$5,363.36 ","$6,309.24 "
01/2026-12/2026,2026,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Non-Dual - SIS,"$9,967.84 ","$10,494.12 ","$11,066.48 ","$10,828.06 "
01/2026-12/2026,2026,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Full-Dual - UIS Federal,$145.14 ,$152.69 ,$160.90 ,$189.28 
01/2026-12/2026,2026,PACE,San Diego,"Centro de Salud de la Comunidad de San Ysidro, Inc.",Non-Dual - UIS Federal,"$1,196.14 ","$1,259.29 ","$1,327.98 ","$1,299.37 "
01/2026-12/2026,2026,PACE,Los Angeles,"ConcertoHealth PACE of Los Angeles, LLC",Full-Dual - UIS State-Only,"$4,902.35 ","$5,156.85 ","$5,433.56 ","$6,483.05 "
01/2026-12/2026,2026,PACE,Los Angeles,"ConcertoHealth PACE of Los Angeles, LLC",Non-Dual - UIS State-Only,"$7,478.62 ","$7,872.80 ","$8,301.47 ","$8,751.78 "
01/2026-12/2026,2026,PACE,Los Angeles,"ConcertoHealth PACE of Los Angeles, LLC",Full-Dual - SIS,"$5,053.97 ","$5,316.34 ","$5,601.61 ","$6,683.56 "
01/2026-12/2026,2026,PACE,Los Angeles,"ConcertoHealth PACE of Los Angeles, LLC",Non-Dual - SIS,"$8,498.44 ","$8,946.36 ","$9,433.49 ","$9,945.21 "
01/2026-12/2026,2026,PACE,Los Angeles,"ConcertoHealth PACE of Los Angeles, LLC",Full-Dual - UIS Federal,$151.62 ,$159.49 ,$168.05 ,$200.51 
01/2026-12/2026,2026,PACE,Los Angeles,"ConcertoHealth PACE of Los Angeles, LLC",Non-Dual - UIS Federal,"$1,019.81 ","$1,073.56 ","$1,132.02 ","$1,193.42 "
01/2026-12/2026,2026,PACE,San Diego,"Family Health Centers of San Diego, Inc",Full-Dual - UIS State-Only,"$4,438.72 ","$4,671.06 ","$4,923.70 ","$6,119.96 "
01/2026-12/2026,2026,PACE,San Diego,"Family Health Centers of San Diego, Inc",Non-Dual - UIS State-Only,"$7,452.97 ","$7,847.55 ","$8,276.69 ","$9,528.69 "
01/2026-12/2026,2026,PACE,San Diego,"Family Health Centers of San Diego, Inc",Full-Dual - SIS,"$4,576.00 ","$4,815.52 ","$5,075.98 ","$6,309.24 "
01/2026-12/2026,2026,PACE,San Diego,"Family Health Centers of San Diego, Inc",Non-Dual - SIS,"$8,469.28 ","$8,917.67 ","$9,405.33 ","$10,828.06 "
01/2026-12/2026,2026,PACE,San Diego,"Family Health Centers of San Diego, Inc",Full-Dual - UIS Federal,$137.28 ,$144.47 ,$152.28 ,$189.28 
01/2026-12/2026,2026,PACE,San Diego,"Family Health Centers of San Diego, Inc",Non-Dual - UIS Federal,"$1,016.31 ","$1,070.12 ","$1,128.64 ","$1,299.37 "
01/2026-12/2026,2026,PACE,San Diego,"Gary & Mary West Senior Services, Inc.",Full-Dual - UIS State-Only,"$5,244.16 ","$5,515.08 ","$5,809.63 ","$6,119.96 "
01/2026-12/2026,2026,PACE,San Diego,"Gary & Mary West Senior Services, Inc.",Non-Dual - UIS State-Only,"$8,684.35 ","$9,141.88 ","$9,639.44 ","$9,528.69 "
01/2026-12/2026,2026,PACE,San Diego,"Gary & Mary West Senior Services, Inc.",Full-Dual - SIS,"$5,406.35 ","$5,685.65 ","$5,989.31 ","$6,309.24 "
01/2026-12/2026,2026,PACE,San Diego,"Gary & Mary West Senior Services, Inc.",Non-Dual - SIS,"$9,868.58 ","$10,388.50 ","$10,953.91 ","$10,828.06 "
01/2026-12/2026,2026,PACE,San Diego,"Gary & Mary West Senior Services, Inc.",Full-Dual - UIS Federal,$162.19 ,$170.57 ,$179.68 ,$189.28 
01/2026-12/2026,2026,PACE,San Diego,"Gary & Mary West Senior Services, Inc.",Non-Dual - UIS Federal,"$1,184.23 ","$1,246.62 ","$1,314.47 ","$1,299.37 "
01/2026-12/2026,2026,PACE,Humboldt,"Humboldt Senior Resource Center, Incorporated",Full-Dual - UIS State-Only,"$5,177.12 ","$5,441.16 ","$5,728.18 ","$6,982.37 "
01/2026-12/2026,2026,PACE,Humboldt,"Humboldt Senior Resource Center, Incorporated",Non-Dual - UIS State-Only,"$8,124.83 ","$8,553.51 ","$9,019.70 ","$10,913.43 "
01/2026-12/2026,2026,PACE,Humboldt,"Humboldt Senior Resource Center, Incorporated",Full-Dual - SIS,"$5,337.24 ","$5,609.44 ","$5,905.34 ","$7,198.32 "
01/2026-12/2026,2026,PACE,Humboldt,"Humboldt Senior Resource Center, Incorporated",Non-Dual - SIS,"$9,232.76 ","$9,719.89 ","$10,249.66 ","$12,401.62 "
01/2026-12/2026,2026,PACE,Humboldt,"Humboldt Senior Resource Center, Incorporated",Full-Dual - UIS Federal,$160.12 ,$168.28 ,$177.16 ,$215.95 
01/2026-12/2026,2026,PACE,Humboldt,"Humboldt Senior Resource Center, Incorporated",Non-Dual - UIS Federal,"$1,107.93 ","$1,166.39 ","$1,229.96 ","$1,488.19 "
01/2026-12/2026,2026,PACE,El Dorado,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS State-Only,"$6,053.00 ","$6,369.11 ","$6,712.85 ","$7,132.91 "
01/2026-12/2026,2026,PACE,El Dorado,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS State-Only,"$8,040.92 ","$8,467.89 ","$8,932.28 ","$9,753.74 "
01/2026-12/2026,2026,PACE,El Dorado,"InnovAge California PACE-Sacramento, LLC",Full-Dual - SIS,"$6,240.20 ","$6,566.09 ","$6,920.46 ","$7,353.51 "
01/2026-12/2026,2026,PACE,El Dorado,"InnovAge California PACE-Sacramento, LLC",Non-Dual - SIS,"$9,137.41 ","$9,622.60 ","$10,150.32 ","$11,083.80 "
01/2026-12/2026,2026,PACE,El Dorado,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS Federal,$187.21 ,$196.98 ,$207.61 ,$220.61 
01/2026-12/2026,2026,PACE,El Dorado,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS Federal,"$1,096.49 ","$1,154.71 ","$1,218.04 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Placer,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS State-Only,"$6,053.00 ","$6,369.11 ","$6,712.85 ","$7,132.91 "
01/2026-12/2026,2026,PACE,Placer,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS State-Only,"$8,040.92 ","$8,467.89 ","$8,932.28 ","$9,753.74 "
01/2026-12/2026,2026,PACE,Placer,"InnovAge California PACE-Sacramento, LLC",Full-Dual - SIS,"$6,240.20 ","$6,566.09 ","$6,920.46 ","$7,353.51 "
01/2026-12/2026,2026,PACE,Placer,"InnovAge California PACE-Sacramento, LLC",Non-Dual - SIS,"$9,137.41 ","$9,622.60 ","$10,150.32 ","$11,083.80 "
01/2026-12/2026,2026,PACE,Placer,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS Federal,$187.21 ,$196.98 ,$207.61 ,$220.61 
01/2026-12/2026,2026,PACE,Placer,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS Federal,"$1,096.49 ","$1,154.71 ","$1,218.04 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Sacramento,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS State-Only,"$6,053.00 ","$6,369.11 ","$6,712.85 ","$7,132.91 "
01/2026-12/2026,2026,PACE,Sacramento,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS State-Only,"$8,040.92 ","$8,467.89 ","$8,932.28 ","$9,753.74 "
01/2026-12/2026,2026,PACE,Sacramento,"InnovAge California PACE-Sacramento, LLC",Full-Dual - SIS,"$6,240.20 ","$6,566.09 ","$6,920.46 ","$7,353.51 "
01/2026-12/2026,2026,PACE,Sacramento,"InnovAge California PACE-Sacramento, LLC",Non-Dual - SIS,"$9,137.41 ","$9,622.60 ","$10,150.32 ","$11,083.80 "
01/2026-12/2026,2026,PACE,Sacramento,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS Federal,$187.21 ,$196.98 ,$207.61 ,$220.61 
01/2026-12/2026,2026,PACE,Sacramento,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS Federal,"$1,096.49 ","$1,154.71 ","$1,218.04 ","$1,330.06 "
01/2026-12/2026,2026,PACE,San Joaquin,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS State-Only,"$6,053.00 ","$6,369.11 ","$6,712.85 ","$7,132.91 "
01/2026-12/2026,2026,PACE,San Joaquin,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS State-Only,"$8,040.92 ","$8,467.89 ","$8,932.28 ","$9,753.74 "
01/2026-12/2026,2026,PACE,San Joaquin,"InnovAge California PACE-Sacramento, LLC",Full-Dual - SIS,"$6,240.20 ","$6,566.09 ","$6,920.46 ","$7,353.51 "
01/2026-12/2026,2026,PACE,San Joaquin,"InnovAge California PACE-Sacramento, LLC",Non-Dual - SIS,"$9,137.41 ","$9,622.60 ","$10,150.32 ","$11,083.80 "
01/2026-12/2026,2026,PACE,San Joaquin,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS Federal,$187.21 ,$196.98 ,$207.61 ,$220.61 
01/2026-12/2026,2026,PACE,San Joaquin,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS Federal,"$1,096.49 ","$1,154.71 ","$1,218.04 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Sutter,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS State-Only,"$6,053.00 ","$6,369.11 ","$6,712.85 ","$7,132.91 "
01/2026-12/2026,2026,PACE,Sutter,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS State-Only,"$8,040.92 ","$8,467.89 ","$8,932.28 ","$9,753.74 "
01/2026-12/2026,2026,PACE,Sutter,"InnovAge California PACE-Sacramento, LLC",Full-Dual - SIS,"$6,240.20 ","$6,566.09 ","$6,920.46 ","$7,353.51 "
01/2026-12/2026,2026,PACE,Sutter,"InnovAge California PACE-Sacramento, LLC",Non-Dual - SIS,"$9,137.41 ","$9,622.60 ","$10,150.32 ","$11,083.80 "
01/2026-12/2026,2026,PACE,Sutter,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS Federal,$187.21 ,$196.98 ,$207.61 ,$220.61 
01/2026-12/2026,2026,PACE,Sutter,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS Federal,"$1,096.49 ","$1,154.71 ","$1,218.04 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Yuba,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS State-Only,"$6,053.00 ","$6,369.11 ","$6,712.85 ","$7,132.91 "
01/2026-12/2026,2026,PACE,Yuba,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS State-Only,"$8,040.92 ","$8,467.89 ","$8,932.28 ","$9,753.74 "
01/2026-12/2026,2026,PACE,Yuba,"InnovAge California PACE-Sacramento, LLC",Full-Dual - SIS,"$6,240.20 ","$6,566.09 ","$6,920.46 ","$7,353.51 "
01/2026-12/2026,2026,PACE,Yuba,"InnovAge California PACE-Sacramento, LLC",Non-Dual - SIS,"$9,137.41 ","$9,622.60 ","$10,150.32 ","$11,083.80 "
01/2026-12/2026,2026,PACE,Yuba,"InnovAge California PACE-Sacramento, LLC",Full-Dual - UIS Federal,$187.21 ,$196.98 ,$207.61 ,$220.61 
01/2026-12/2026,2026,PACE,Yuba,"InnovAge California PACE-Sacramento, LLC",Non-Dual - UIS Federal,"$1,096.49 ","$1,154.71 ","$1,218.04 ","$1,330.06 "
01/2026-12/2026,2026,PACE,Fresno,"Innovative Integrated Health, Inc. ",Full-Dual - UIS State-Only,"$5,266.21 ","$5,535.60 ","$5,828.46 ","$6,119.08 "
01/2026-12/2026,2026,PACE,Fresno,"Innovative Integrated Health, Inc. ",Non-Dual - UIS State-Only,"$6,641.12 ","$6,986.45 ","$7,361.93 ","$8,369.02 "
01/2026-12/2026,2026,PACE,Fresno,"Innovative Integrated Health, Inc. ",Full-Dual - SIS,"$5,429.08 ","$5,706.81 ","$6,008.72 ","$6,308.33 "
01/2026-12/2026,2026,PACE,Fresno,"Innovative Integrated Health, Inc. ",Non-Dual - SIS,"$7,546.72 ","$7,939.14 ","$8,365.83 ","$9,510.25 "
01/2026-12/2026,2026,PACE,Fresno,"Innovative Integrated Health, Inc. ",Full-Dual - UIS Federal,$162.87 ,$171.20 ,$180.26 ,$189.25 
01/2026-12/2026,2026,PACE,Fresno,"Innovative Integrated Health, Inc. ",Non-Dual - UIS Federal,$905.61 ,$952.70 ,"$1,003.90 ","$1,141.23 "
01/2026-12/2026,2026,PACE,Kern,"Innovative Integrated Health, Inc. ",Full-Dual - UIS State-Only,"$4,982.48 ","$5,241.15 ","$5,522.41 ","$6,195.13 "
01/2026-12/2026,2026,PACE,Kern,"Innovative Integrated Health, Inc. ",Non-Dual - UIS State-Only,"$6,885.93 ","$7,248.11 ","$7,641.98 ","$9,934.85 "
01/2026-12/2026,2026,PACE,Kern,"Innovative Integrated Health, Inc. ",Full-Dual - SIS,"$5,136.58 ","$5,403.25 ","$5,693.20 ","$6,386.73 "
01/2026-12/2026,2026,PACE,Kern,"Innovative Integrated Health, Inc. ",Non-Dual - SIS,"$7,824.92 ","$8,236.49 ","$8,684.07 ","$11,289.60 "
01/2026-12/2026,2026,PACE,Kern,"Innovative Integrated Health, Inc. ",Full-Dual - UIS Federal,$154.10 ,$162.10 ,$170.80 ,$191.60 
01/2026-12/2026,2026,PACE,Kern,"Innovative Integrated Health, Inc. ",Non-Dual - UIS Federal,$938.99 ,$988.38 ,"$1,042.09 ","$1,354.75 "
01/2026-12/2026,2026,PACE,Orange,"Innovative Integrated Health, Inc. ",Full-Dual - UIS State-Only,"$4,952.92 ","$5,210.17 ","$5,489.88 ","$6,216.15 "
01/2026-12/2026,2026,PACE,Orange,"Innovative Integrated Health, Inc. ",Non-Dual - UIS State-Only,"$7,585.33 ","$7,984.97 ","$8,419.59 ","$9,299.84 "
01/2026-12/2026,2026,PACE,Orange,"Innovative Integrated Health, Inc. ",Full-Dual - SIS,"$5,106.10 ","$5,371.31 ","$5,659.67 ","$6,408.40 "
01/2026-12/2026,2026,PACE,Orange,"Innovative Integrated Health, Inc. ",Non-Dual - SIS,"$8,619.69 ","$9,073.83 ","$9,567.72 ","$10,568.00 "
01/2026-12/2026,2026,PACE,Orange,"Innovative Integrated Health, Inc. ",Full-Dual - UIS Federal,$153.18 ,$161.14 ,$169.79 ,$192.25 
01/2026-12/2026,2026,PACE,Orange,"Innovative Integrated Health, Inc. ",Non-Dual - UIS Federal,"$1,034.36 ","$1,088.86 ","$1,148.13 ","$1,268.16 "
01/2026-12/2026,2026,PACE,San Joaquin,"Innovative Integrated Health, Inc. ",Full-Dual - UIS State-Only,"$6,627.17 ","$6,978.59 ","$7,360.84 ","$6,752.70 "
01/2026-12/2026,2026,PACE,San Joaquin,"Innovative Integrated Health, Inc. ",Non-Dual - UIS State-Only,"$8,699.73 ","$9,171.88 ","$9,685.61 ","$9,372.29 "
01/2026-12/2026,2026,PACE,San Joaquin,"Innovative Integrated Health, Inc. ",Full-Dual - SIS,"$6,832.13 ","$7,194.42 ","$7,588.49 ","$6,961.54 "
01/2026-12/2026,2026,PACE,San Joaquin,"Innovative Integrated Health, Inc. ",Non-Dual - SIS,"$9,886.06 ","$10,422.59 ","$11,006.38 ","$10,650.33 "
01/2026-12/2026,2026,PACE,San Joaquin,"Innovative Integrated Health, Inc. ",Full-Dual - UIS Federal,$204.96 ,$215.83 ,$227.65 ,$208.85 
01/2026-12/2026,2026,PACE,San Joaquin,"Innovative Integrated Health, Inc. ",Non-Dual - UIS Federal,"$1,186.33 ","$1,250.71 ","$1,320.77 ","$1,278.04 "
