2025 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H5703 ,Local CCP ,SOUTH COUNTRY HEALTH ALLIANCE ,South Country Health Alliance ,South Country Health Alliance ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,58%,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,92%,94%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,91%,88%,94%,89%,85%
H5718 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF KENTUCKY INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5774 ,Local CCP ,"TRIPLE S ADVANTAGE, INC. ",Triple S Advantage ,Guidewell Mutual Holding Corporation ,88%,90%,57%,58%,92%,100%,100%,85%,97%,93%,93%,68%,54%,88%,11%,89%,61%,49%,76,82,90,89,91,86,0.19,17%,Medicare shows only a Star Rating for this topic ,100%,91%,97%,97%,0.19,17%,Medicare shows only a Star Rating for this topic ,91,89,98,91%,92%,86%,95%,92%
H5779 ,Local CCP ,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC. ",Wellcare ,Centene Corporation ,68%,60%,65%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,64%,76%,74%,60%,37%,60%,11%,86%,49%,51%,76,83,88,Not enough data available ,84,Not enough data available ,0.45,37%,Medicare shows only a Star Rating for this topic ,83%,100%,98%,100%,0.45,37%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,99,86%,86%,85%,90%,89%
H5793 ,Local CCP ,AETNA HEALTH INC. (CT) ,Aetna Medicare ,CVS Health Corporation ,73%,72%,70%,52%,67%,100%,90%,45%,76%,88%,79%,60%,42%,90%,13%,89%,53%,56%,80,81,90,87,88,86,0.22,14%,Medicare shows only a Star Rating for this topic ,91%,99%,100%,97%,0.22,14%,Medicare shows only a Star Rating for this topic ,88,90,99,89%,91%,90%,88%,87%
H5810 ,Local CCP ,MOLINA HEALTHCARE OF CALIFORNIA ,Molina Healthcare of California ,"Molina Healthcare, Inc. ",64%,65%,Plan too small to be measured ,56%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,77%,77%,75%,67%,Not enough data available ,40%,9%,84%,31%,48%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.52,14%,Medicare shows only a Star Rating for this topic ,94%,91%,100%,100%,0.52,14%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,86%,86%,85%,72%,87%
H5823 ,Local CCP ,"MOLINA HEALTHCARE OF WASHINGTON, INC. ","Molina Healthcare of Washington, Inc. ","Molina Healthcare, Inc. ",56%,67%,62%,47%,49%,85%,85%,21%,56%,80%,75%,63%,50%,53%,11%,86%,47%,54%,76,80,87,83,79,84,0.32,16%,Medicare shows only a Star Rating for this topic ,94%,98%,100%,100%,0.32,16%,Medicare shows only a Star Rating for this topic ,84,86,99,87%,87%,88%,76%,84%
H5826 ,Local CCP ,COMMUNITY HEALTH PLAN OF WASHINGTON ,Community Health Plan of WA Medicare Advantage ,Community Health Plan of Washington ,68%,66%,74%,56%,47%,91%,89%,22%,75%,84%,74%,65%,49%,68%,11%,86%,57%,58%,75,77,89,84,84,84,0.1,13%,Medicare shows only a Star Rating for this topic ,84%,85%,91%,95%,0.1,13%,Medicare shows only a Star Rating for this topic ,87,88,99,87%,88%,87%,85%,86%
H5828 ,Local CCP ,"WELLPOINT TENNESSEE, INC. ",Wellpoint ,"Elevance Health, Inc. ",54%,57%,56%,32%,67%,95%,93%,23%,65%,73%,68%,60%,Not enough data available ,74%,12%,85%,47%,51%,82,85,90,85,85,87,0.51,26%,Medicare shows only a Star Rating for this topic ,96%,100%,100%,100%,0.51,26%,Medicare shows only a Star Rating for this topic ,88,89,98,81%,84%,84%,88%,84%
H5843 ,Local CCP ,"BANNER HEALTH PLAN, INC. ",Banner Medicare Advantage ,Banner Health ,70%,74%,68%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,72%,86%,78%,55%,43%,79%,17%,78%,64%,77%,78,83,90,87,89,83,0.25,12%,Medicare shows only a Star Rating for this topic ,96%,92%,95%,100%,0.25,12%,Medicare shows only a Star Rating for this topic ,88,89,98,88%,91%,90%,87%,88%
H5852 ,Local CCP ,AIDS HEALTHCARE FOUNDATION ,AHF ,AIDS Healthcare Foundation ,Not enough data available ,72%,88%,63%,66%,94%,86%,Not enough data available ,59%,84%,80%,Not enough data available ,Not enough data available ,66%,No data available ,Not enough data available ,58%,42%,80,83,88,85,87,Not enough data available ,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,84%,91%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,91,92,97,86%,89%,88%,79%,86%
H5854 ,Local CCP ,"ANTHEM HEALTH PLANS, INC. ",Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",70%,72%,72%,54%,59%,99%,95%,31%,74%,85%,79%,65%,45%,82%,12%,87%,60%,58%,81,81,89,88,87,86,0.15,18%,Medicare shows only a Star Rating for this topic ,97%,99%,100%,100%,0.15,18%,Medicare shows only a Star Rating for this topic ,87,87,98,87%,89%,88%,88%,86%
H5859 ,Local CCP ,"HEALTH PLAN OF CAREOREGON, INC. ",CareOregon Advantage ,"CareOregon, Inc. ",60%,67%,64%,47%,63%,96%,96%,17%,73%,84%,75%,59%,47%,96%,12%,87%,85%,66%,75,75,87,85,87,Not enough data available ,0.05,8%,Medicare shows only a Star Rating for this topic ,96%,96%,95%,92%,0.05,8%,Medicare shows only a Star Rating for this topic ,87,87,100,88%,87%,87%,88%,87%
H5883 ,Local CCP ,BLUE CARE NETWORK OF MICHIGAN ,Blue Care Network ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,82%,86%,73%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,46%,83%,91%,78%,54%,49%,76%,9%,86%,60%,61%,82,84,90,87,88,87,0.07,5%,Medicare shows only a Star Rating for this topic ,100%,96%,100%,100%,0.07,5%,Medicare shows only a Star Rating for this topic ,87,91,99,86%,91%,90%,90%,87%
H5900 ,Local CCP ,"WELLMARK ADVANTAGE HEALTH PLAN, INC. ",Wellmark Advantage Health Plan ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Not enough data available ,72%,77%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,77%,84%,74%,45%,55%,56%,12%,89%,49%,62%,85,88,91,89,88,90,0.09,8%,Medicare shows only a Star Rating for this topic ,92%,85%,100%,100%,0.09,8%,Medicare shows only a Star Rating for this topic ,85,91,99,88%,91%,90%,90%,82%
H5926 ,Local CCP ,"MOLINA HEALTHCARE OF MICHIGAN, INC. ",Molina Healthcare of Michigan ,"Molina Healthcare, Inc. ",69%,76%,60%,48%,51%,92%,92%,13%,74%,77%,71%,67%,Not enough data available ,43%,11%,83%,36%,55%,79,81,90,83,82,85,0.16,22%,Medicare shows only a Star Rating for this topic ,96%,97%,100%,100%,0.16,22%,Medicare shows only a Star Rating for this topic ,86,89,99,84%,86%,86%,81%,86%
H5928 ,Local CCP ,California Physicians' Service ,Blue Shield of California ,California Physicians' Service ,75%,70%,76%,57%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,48%,84%,85%,74%,61%,46%,71%,11%,86%,51%,58%,75,Not enough data available ,88,Not enough data available ,85,Not enough data available ,0.12,16%,Medicare shows only a Star Rating for this topic ,96%,99%,98%,97%,0.12,16%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,98,88%,88%,86%,92%,90%
H5932 ,Local CCP ,"GATEWAY HEALTH PLAN, INC. ",Highmark Wholecare Medicare Assured ,Highmark Health ,66%,73%,69%,44%,36%,90%,88%,41%,74%,81%,80%,64%,46%,73%,11%,86%,64%,54%,83,85,91,89,90,87,0.12,11%,Medicare shows only a Star Rating for this topic ,97%,98%,100%,98%,0.12,11%,Medicare shows only a Star Rating for this topic ,90,91,98,89%,89%,89%,78%,87%
H5937 ,Local CCP ,UCARE MINNESOTA ,UCare ,UCare Minnesota ,73%,69%,65%,No data available ,39%,Not enough data available ,Not enough data available ,Not enough data available ,75%,84%,71%,No data available ,No data available ,52%,17%,86%,49%,69%,78,82,89,86,87,86,0.06,5%,Medicare shows only a Star Rating for this topic ,94%,94%,98%,97%,0.06,5%,Medicare shows only a Star Rating for this topic ,86,87,99,85%,86%,86%,75%,85%
H5938 ,Local CCP ,CAPITAL HEALTH PLAN ,Capital Health Plan ,Guidewell Mutual Holding Corporation ,85%,82%,79%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,81%,86%,90%,82%,56%,51%,76%,9%,87%,65%,54%,83,87,92,89,93,85,0.03,1%,Medicare shows only a Star Rating for this topic ,100%,98%,98%,100%,0.03,1%,Medicare shows only a Star Rating for this topic ,89,90,99,85%,90%,89%,87%,86%
H5943 ,Local CCP ,SCAN HEALTH PLAN ,VillageHealth ,SCAN Group ,47%,57%,82%,Not enough data available ,76%,61%,87%,Not enough data available ,66%,47%,Not enough data available ,Not enough data available ,Not enough data available ,21%,No data available ,Not enough data available ,40%,44%,79,Not enough data available ,Not enough data available ,Not enough data available ,86,Not enough data available ,0.65,10%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,94%,100%,0.65,10%,Medicare shows only a Star Rating for this topic ,87,Not enough data available ,100,Not enough data available ,Not enough data available ,Not enough data available ,92%,Not enough data available
H5945 ,Local CCP ,PROMINENCE HEALTHFIRST ,Prominence Health Plan ,"Universal Health Services, Inc. ",78%,83%,69%,49%,74%,95%,96%,38%,82%,88%,87%,54%,46%,84%,11%,84%,76%,75%,80,82,90,87,89,85,0.13,9%,Medicare shows only a Star Rating for this topic ,99%,86%,95%,94%,0.13,9%,Medicare shows only a Star Rating for this topic ,90,89,95,88%,90%,89%,75%,83%
H5959 ,Local CCP ,"BCBSM, Inc. ",Blue Cross and Blue Shield of Minnesota ,"Aware Integrated, Inc. ",84%,82%,78%,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,26%,83%,92%,79%,47%,43%,73%,10%,89%,66%,57%,81,83,92,87,87,88,0.04,5%,Medicare shows only a Star Rating for this topic ,97%,93%,94%,95%,0.04,5%,Medicare shows only a Star Rating for this topic ,87,91,99,89%,92%,91%,79%,88%
H5965 ,Local CCP ,WELLCARE HEALTH INSURANCE COMPANY OF WASHINGTON ,Wellcare ,Centene Corporation ,61%,42%,55%,41%,66%,93%,69%,Not enough data available ,48%,64%,66%,52%,Not enough data available ,51%,No data available ,Not enough data available ,42%,41%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,78,Not enough data available ,0.98,41%,Not enough data available ,Not enough data available ,Not enough data available ,98%,100%,0.98,41%,Medicare shows only a Star Rating for this topic ,82,Not enough data available ,97,87%,85%,85%,87%,85%
H5969 ,Local CCP ,ALOHACARE ,AlohaCare ,AlohaCare ,55%,39%,60%,50%,50%,61%,71%,Not enough data available ,67%,62%,55%,55%,Not enough data available ,50%,12%,81%,50%,56%,77,81,88,87,86,Not enough data available ,0.21,13%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,92%,91%,0.21,13%,Medicare shows only a Star Rating for this topic ,87,87,99,87%,85%,86%,67%,91%
H5970 ,Local CCP ,HUMANA INSURANCE COMPANY OF NEW YORK ,Humana ,Humana Inc. ,74%,75%,72%,46%,81%,94%,98%,39%,75%,84%,77%,52%,41%,76%,12%,86%,61%,56%,82,84,91,85,84,87,0.23,17%,Medicare shows only a Star Rating for this topic ,98%,95%,98%,97%,0.23,17%,Medicare shows only a Star Rating for this topic ,85,88,84,85%,89%,88%,81%,85%
H5989 ,Local CCP ,"HEALTHFIRST HEALTH PLAN, INC. ",Healthfirst Medicare Plan ,"Healthfirst, Inc. ",80%,80%,65%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,53%,79%,83%,73%,Not enough data available ,Not enough data available ,78%,10%,85%,62%,55%,76,83,88,85,87,81,0.14,22%,Medicare shows only a Star Rating for this topic ,100%,99%,100%,100%,0.14,22%,Medicare shows only a Star Rating for this topic ,85,Not enough data available ,98,82%,86%,82%,88%,88%
H5991 ,Local CCP ,HEALTH INSURANCE PLAN OF GREATER NEW YORK ,EmblemHealth ,"EmblemHealth, Inc. ",72%,70%,Plan too small to be measured ,51%,43%,88%,88%,Not enough data available ,77%,74%,77%,72%,Not enough data available ,53%,13%,85%,65%,48%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.51,71%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,100%,0.51,71%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,89%,89%,85%,55%,93%
H5992 ,Local CCP ,"SENIOR WHOLE HEALTH OF NEW YORK, INC. ",Senior Whole Health of New York ,"Molina Healthcare, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,89%,97%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,100%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,96%,91%,86%,80%,Not enough data available
H5995 ,Local CCP ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,ATRIO Health Plans ,64%,61%,62%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,79%,57%,58%,61%,Not enough data available ,38%,10%,81%,30%,54%,76,80,88,84,87,83,0.03,7%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,88%,92%,0.03,7%,Medicare shows only a Star Rating for this topic ,86,88,97,86%,87%,89%,80%,84%
H6018 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF PENNSYLVANIA I ,Devoted Health ,"Devoted Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,90%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,93%,85%,Not enough data available ,Not enough data available
